transcript_id,pdf_link,location_link,location,txt_link
uk_0_14122009,,https://hansard.parliament.uk/html/commons/2009-12-14/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/c6c23183-113b-44af-8eba-97ca9ba6367f
uk_0_15122009,,https://hansard.parliament.uk/html/commons/2009-12-15/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/78a01be1-897b-45fb-b872-e4b395d7a192
uk_1_15122009,,https://hansard.parliament.uk/html/commons/2009-12-15/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/44300793-1356-45b1-b06d-691b3b031de8
uk_0_16122009,,https://hansard.parliament.uk/html/commons/2009-12-16/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/cb8eded3-ce8f-4cf2-b60f-c7899c4d063e
uk_1_16122009,,https://hansard.parliament.uk/html/commons/2009-12-16/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/6afc68ba-caa2-41e8-8a88-c996d199ac15
uk_0_05012010,,https://hansard.parliament.uk/html/commons/2010-01-05/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/030abd6e-6610-4815-bd6a-1d797b9bc853
uk_1_05012010,,https://hansard.parliament.uk/html/commons/2010-01-05/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/ed8ff3af-58f2-4cbe-82e9-207559ca6a35
uk_0_06012010,,https://hansard.parliament.uk/html/commons/2010-01-06/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/30e6eaac-ab7d-4cbd-a5c1-d7e93a401515
uk_1_06012010,,https://hansard.parliament.uk/html/commons/2010-01-06/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/5f435909-7d9d-4f1e-b307-d21c6dee9e0c
uk_0_07012010,,https://hansard.parliament.uk/html/commons/2010-01-07/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/86764a42-5c7c-474f-a435-f7b0de4bf917
uk_1_07012010,,https://hansard.parliament.uk/html/commons/2010-01-07/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/9288d636-d94b-41db-b659-4f12f62ff0fe
uk_0_11012010,,https://hansard.parliament.uk/html/commons/2010-01-11/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/f33b4e7a-45c6-4a4e-a026-b577928dcc1f
uk_0_12012010,,https://hansard.parliament.uk/html/commons/2010-01-12/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/ba28b355-dfc6-455d-974c-a26b554204c3
uk_1_12012010,,https://hansard.parliament.uk/html/commons/2010-01-12/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/d1c1eb23-0d5c-4dc0-aa0d-e9c748952685
uk_0_13012010,,https://hansard.parliament.uk/html/commons/2010-01-13/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/b20687bb-e5e1-400c-a158-0a9be778f9f0
uk_1_13012010,,https://hansard.parliament.uk/html/commons/2010-01-13/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/2a6a6b9f-db10-423e-88b5-5df19ef49b65
uk_0_14012010,,https://hansard.parliament.uk/html/commons/2010-01-14/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/f3ab46a1-d12c-4c60-a5f2-7592c1cf6398
uk_1_14012010,,https://hansard.parliament.uk/html/commons/2010-01-14/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/2a25de87-470a-44eb-8c46-482f8f5ea721
uk_0_18012010,,https://hansard.parliament.uk/html/commons/2010-01-18/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/a8434fe5-946e-4565-a10b-753c567f651a
uk_0_19012010,,https://hansard.parliament.uk/html/commons/2010-01-19/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/9dee6ece-d2c6-40c8-86d0-41181e4b5661
uk_1_19012010,,https://hansard.parliament.uk/html/commons/2010-01-19/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/e62a9703-d862-4e6e-ad27-9f31b4c2c85c
uk_0_20012010,,https://hansard.parliament.uk/html/commons/2010-01-20/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/e55ac1bf-67f3-4631-80c4-37897166c5a7
uk_1_20012010,,https://hansard.parliament.uk/html/commons/2010-01-20/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/c45580ee-9db9-4a92-927a-e79aeb83c5a2
uk_0_21012010,,https://hansard.parliament.uk/html/commons/2010-01-21/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/1601bb6e-a4b0-4631-a1a2-6a35dc909d4b
uk_1_21012010,,https://hansard.parliament.uk/html/commons/2010-01-21/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/a3bcb7e4-0181-480d-bd04-0099d50690f4
uk_0_25012010,,https://hansard.parliament.uk/html/commons/2010-01-25/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/6307f4bb-6215-4ed1-96ee-faa1393ed939
uk_0_26012010,,https://hansard.parliament.uk/html/commons/2010-01-26/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/40795a3a-cdf3-45ae-aec2-0f7f552fb3f2
uk_1_26012010,,https://hansard.parliament.uk/html/commons/2010-01-26/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/82f194a2-5a62-44fe-999c-6bab9c7d18c3
uk_0_27012010,,https://hansard.parliament.uk/html/commons/2010-01-27/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/c0efa70b-8944-48fd-aa94-2da38fbcb4d6
uk_1_27012010,,https://hansard.parliament.uk/html/commons/2010-01-27/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/0bc403b4-8d5a-447f-8040-95eea5e80bde
uk_0_28012010,,https://hansard.parliament.uk/html/commons/2010-01-28/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/c5801a3d-487c-423d-9c5e-9796ee8da5b7
uk_1_28012010,,https://hansard.parliament.uk/html/commons/2010-01-28/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/7a2b5423-8cff-4c7e-aa77-03d66396822d
uk_0_29012010,,https://hansard.parliament.uk/html/commons/2010-01-29/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/7c14f1de-097a-4699-b260-8e23814ec09b
uk_0_01022010,,https://hansard.parliament.uk/html/commons/2010-02-01/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/cd9dbf34-ca83-44a1-b499-7fabe004f157
uk_0_02022010,,https://hansard.parliament.uk/html/commons/2010-02-02/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/f502f822-48fc-4770-b21c-6d0290813909
uk_1_02022010,,https://hansard.parliament.uk/html/commons/2010-02-02/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/f1e524d6-6447-45b0-864a-d4844ca1f9bc
uk_0_03022010,,https://hansard.parliament.uk/html/commons/2010-02-03/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/77c61641-6123-4531-a661-6a7948fb62a9
uk_1_03022010,,https://hansard.parliament.uk/html/commons/2010-02-03/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/730ba113-8208-4572-9795-7e3b29f5d543
uk_0_04022010,,https://hansard.parliament.uk/html/commons/2010-02-04/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/51cc33aa-7440-4ef1-b454-8a7a93391ac1
uk_1_04022010,,https://hansard.parliament.uk/html/commons/2010-02-04/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/c1468536-ed0b-45ac-b161-20caabf290c1
uk_0_05022010,,https://hansard.parliament.uk/html/commons/2010-02-05/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/f6efd3a8-21ae-4435-926d-e90a2065abba
uk_0_08022010,,https://hansard.parliament.uk/html/commons/2010-02-08/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/8a6c44ed-c3bd-4b82-b84c-f2995c971061
uk_0_09022010,,https://hansard.parliament.uk/html/commons/2010-02-09/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/d567bb59-2815-4a35-a21b-000c41fdce9d
uk_1_09022010,,https://hansard.parliament.uk/html/commons/2010-02-09/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/923deea7-38d7-4ee6-8ea1-05e8019c5e27
uk_0_10022010,,https://hansard.parliament.uk/html/commons/2010-02-10/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/b6ed4a89-b91e-4a6e-ac6a-83a31d1d6447
uk_1_10022010,,https://hansard.parliament.uk/html/commons/2010-02-10/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/7438e591-a5eb-4d05-9f2f-ff0d1faefd84
uk_0_22022010,,https://hansard.parliament.uk/html/commons/2010-02-22/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/d7dc637f-a997-4458-975d-e7706938725c
uk_0_23022010,,https://hansard.parliament.uk/html/commons/2010-02-23/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/43265b01-7f2e-4be5-af9d-c40c6811510f
uk_1_23022010,,https://hansard.parliament.uk/html/commons/2010-02-23/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/8cd4bfb4-0efc-4377-83ee-3f49adc6b5b0
uk_0_24022010,,https://hansard.parliament.uk/html/commons/2010-02-24/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/20a36949-702a-4796-8362-2ff5e9bec2aa
uk_1_24022010,,https://hansard.parliament.uk/html/commons/2010-02-24/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/c8958fa1-d0ce-4351-a664-adfd4364fe6d
uk_0_25022010,,https://hansard.parliament.uk/html/commons/2010-02-25/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/01eb998f-9dc9-4c6d-b0ac-60f3d2ca70e9
uk_1_25022010,,https://hansard.parliament.uk/html/commons/2010-02-25/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/f9855dbf-1351-411f-b567-31dc5d8a244b
uk_0_26022010,,https://hansard.parliament.uk/html/commons/2010-02-26/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/a00b3145-6b45-482b-976a-0147ad31141b
uk_0_01032010,,https://hansard.parliament.uk/html/commons/2010-03-01/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/ead77e19-437e-4adf-be9c-42ba366d2d1e
uk_0_02032010,,https://hansard.parliament.uk/html/commons/2010-03-02/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/4918a83d-c3c1-4d48-b647-c7bd96d7781c
uk_1_02032010,,https://hansard.parliament.uk/html/commons/2010-03-02/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/e101fe06-0a99-4183-8037-737c44254048
uk_0_03032010,,https://hansard.parliament.uk/html/commons/2010-03-03/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/cc0e7f4f-7529-4c4b-aaed-c7de894dc1ce
uk_1_03032010,,https://hansard.parliament.uk/html/commons/2010-03-03/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/15ba0e0c-fb9b-4591-b319-5de5db534a18
uk_0_04032010,,https://hansard.parliament.uk/html/commons/2010-03-04/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/baeb1649-81e9-4ea4-a135-fd1dbc35622a
uk_1_04032010,,https://hansard.parliament.uk/html/commons/2010-03-04/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/486cb69d-e426-4e30-8de5-a563f533a9e8
uk_0_05032010,,https://hansard.parliament.uk/html/commons/2010-03-05/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/00bca18d-4529-4b7d-b98f-c7c984180684
uk_0_08032010,,https://hansard.parliament.uk/html/commons/2010-03-08/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/b22413b7-d68c-408e-af06-1d79d6dd794d
uk_0_09032010,,https://hansard.parliament.uk/html/commons/2010-03-09/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/ea2d3a29-7297-49cb-ba85-59747fc22811
uk_1_09032010,,https://hansard.parliament.uk/html/commons/2010-03-09/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/8f03ae34-1f35-4f8a-b760-8cb4a68e5f0c
uk_0_10032010,,https://hansard.parliament.uk/html/commons/2010-03-10/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/ea8dd875-a011-457a-9c13-5b704f412dcd
uk_1_10032010,,https://hansard.parliament.uk/html/commons/2010-03-10/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/0fa4d01f-5454-4cac-bac3-ac3069b0798a
uk_0_11032010,,https://hansard.parliament.uk/html/commons/2010-03-11/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/dc34699a-911e-4cd4-8013-6126eaa3b96f
uk_1_11032010,,https://hansard.parliament.uk/html/commons/2010-03-11/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/38b06b50-d44e-4d71-a538-e8eda548a464
uk_0_12032010,,https://hansard.parliament.uk/html/commons/2010-03-12/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/ab10196b-8777-403f-9774-70037b46d788
uk_0_15032010,,https://hansard.parliament.uk/html/commons/2010-03-15/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/47ac8685-ce51-4843-a236-4dd46aaa1023
uk_0_16032010,,https://hansard.parliament.uk/html/commons/2010-03-16/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/ca342e0d-701a-4919-a8f3-16106835bade
uk_1_16032010,,https://hansard.parliament.uk/html/commons/2010-03-16/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/24876051-a244-433c-be2a-cc65332e9df8
uk_0_17032010,,https://hansard.parliament.uk/html/commons/2010-03-17/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/852e773a-2e95-462b-adc4-759be88322c3
uk_1_17032010,,https://hansard.parliament.uk/html/commons/2010-03-17/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/879c0572-21d3-4178-aaca-1966592bb5c9
uk_0_18032010,,https://hansard.parliament.uk/html/commons/2010-03-18/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/89ecbe5f-008f-4f74-b0ac-a627f4980a41
uk_1_18032010,,https://hansard.parliament.uk/html/commons/2010-03-18/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/34f9cc72-6246-4d09-ae14-6394b3a02f34
uk_0_22032010,,https://hansard.parliament.uk/html/commons/2010-03-22/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/b800ffea-f168-4b9a-bc89-c09fee918908
uk_0_23032010,,https://hansard.parliament.uk/html/commons/2010-03-23/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/0c3b0a9d-4531-4e1e-9463-eaae725f1add
uk_1_23032010,,https://hansard.parliament.uk/html/commons/2010-03-23/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/577214d3-1d83-4301-bf1c-e1fa12af7e52
uk_0_24032010,,https://hansard.parliament.uk/html/commons/2010-03-24/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/0b1216a7-c1b7-4ad0-b338-aa8085ea2816
uk_1_24032010,,https://hansard.parliament.uk/html/commons/2010-03-24/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/0b4fb22e-232b-474a-a8ff-92b7e2ef523f
uk_0_25032010,,https://hansard.parliament.uk/html/commons/2010-03-25/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/31b69f46-4494-493d-8083-0a71e157b0ef
uk_1_25032010,,https://hansard.parliament.uk/html/commons/2010-03-25/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/366a7951-b0cf-47ae-9f59-070454f2f560
uk_0_29032010,,https://hansard.parliament.uk/html/commons/2010-03-29/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/bc87503c-32dd-4882-a173-07f0cc9effba
uk_0_30032010,,https://hansard.parliament.uk/html/commons/2010-03-30/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/09e2d294-5ed9-49d5-bcb2-1fb883fba655
uk_1_30032010,,https://hansard.parliament.uk/html/commons/2010-03-30/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/a7dffc87-92c8-4131-ab17-0626d1af9403
uk_0_06042010,,https://hansard.parliament.uk/html/commons/2010-04-06/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/6afd05a3-0a01-454a-a9fc-eaa5aa84152f
uk_1_06042010,,https://hansard.parliament.uk/html/commons/2010-04-06/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/f00c3a90-fdfb-4bae-9e8c-2a78ec4172db
uk_0_07042010,,https://hansard.parliament.uk/html/commons/2010-04-07/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/80b45a7e-546f-466a-9694-6db14c4b54b1
uk_1_07042010,,https://hansard.parliament.uk/html/commons/2010-04-07/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/af108984-7937-4eaa-b250-0d30b7946d43
uk_0_08042010,,https://hansard.parliament.uk/html/commons/2010-04-08/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/00358bc2-c40b-4070-9bfe-1de312217acb
uk_0_18052010,,https://hansard.parliament.uk/html/commons/2010-05-18/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/bf82d5ae-88d1-4f57-83b4-689f76fc730c
uk_0_19052010,,https://hansard.parliament.uk/html/commons/2010-05-19/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/8aca0234-ca10-411d-92fd-8b72ca8f0dff
uk_0_20052010,,https://hansard.parliament.uk/html/commons/2010-05-20/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/96fa63bc-3c41-4c08-b684-2301dab3703d
uk_0_24052010,,https://hansard.parliament.uk/html/commons/2010-05-24/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/9966431d-a69f-454f-bc6d-3c557ac48d4e
uk_0_25052010,,https://hansard.parliament.uk/html/commons/2010-05-25/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/29d87b40-c3f3-4d1f-8a2d-ecee5da0cae5
uk_0_26052010,,https://hansard.parliament.uk/html/commons/2010-05-26/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/99ae3788-c78b-4582-a2a1-6b194c22c9b7
uk_0_27052010,,https://hansard.parliament.uk/html/commons/2010-05-27/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/8a3711b1-a873-4a75-bf39-bfae340e728e
uk_0_02062010,,https://hansard.parliament.uk/html/commons/2010-06-02/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/4d899fe6-6987-4fa6-837a-b2bb6bc400c1
uk_0_03062010,,https://hansard.parliament.uk/html/commons/2010-06-03/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/2540bf8b-1fcd-45e6-ae44-72c023f1177d
uk_0_07062010,,https://hansard.parliament.uk/html/commons/2010-06-07/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/fcb89c11-f58f-486e-9bfe-5ac65ee1adb8
uk_0_08062010,,https://hansard.parliament.uk/html/commons/2010-06-08/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/beec9d97-061c-411d-90ac-1ad4d1cadbff
uk_0_09062010,,https://hansard.parliament.uk/html/commons/2010-06-09/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/8cc2dad2-0d50-46ab-a57f-2ac92a56079e
uk_1_09062010,,https://hansard.parliament.uk/html/commons/2010-06-09/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/c2428363-5a0b-408e-8efa-1df70f9745f7
uk_0_10062010,,https://hansard.parliament.uk/html/commons/2010-06-10/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/5028a7d7-be23-4c72-9826-8da5c29ca71e
uk_1_10062010,,https://hansard.parliament.uk/html/commons/2010-06-10/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/8ee814bb-177d-4bd1-a0e3-2d8f90a3ed68
uk_0_14062010,,https://hansard.parliament.uk/html/commons/2010-06-14/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/cb53684a-357c-429e-a770-13eb2b2926c1
uk_0_15062010,,https://hansard.parliament.uk/html/commons/2010-06-15/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/8c35e746-1fd3-4084-8f31-658f4aa5e9f6
uk_1_15062010,,https://hansard.parliament.uk/html/commons/2010-06-15/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/415f8b5f-f1ef-453f-94c1-e2ef67786ac7
uk_0_16062010,,https://hansard.parliament.uk/html/commons/2010-06-16/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/d8047866-4ab8-41b0-808c-960f7d85bbbd
uk_1_16062010,,https://hansard.parliament.uk/html/commons/2010-06-16/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/9d2e1049-d352-4d06-8c31-c503477b46ca
uk_0_17062010,,https://hansard.parliament.uk/html/commons/2010-06-17/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/f573eacc-ac58-41a4-9fc6-4cbeb442b5fe
uk_1_17062010,,https://hansard.parliament.uk/html/commons/2010-06-17/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/8a04c531-8e9d-4d90-a74b-262845daf434
uk_0_21062010,,https://hansard.parliament.uk/html/commons/2010-06-21/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/c0c2ecb4-0a64-4d33-9f28-825cbd9d8769
uk_0_22062010,,https://hansard.parliament.uk/html/commons/2010-06-22/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/60c53d20-5c24-462d-8d84-72eacab71111
uk_1_22062010,,https://hansard.parliament.uk/html/commons/2010-06-22/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/5c0fc1eb-c9c1-4f85-bad2-8248e3b0c134
uk_0_23062010,,https://hansard.parliament.uk/html/commons/2010-06-23/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/41e312b8-055c-442b-ba3b-47c9d8447268
uk_1_23062010,,https://hansard.parliament.uk/html/commons/2010-06-23/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/67c8f47c-96ad-47e6-beaf-163acc6928a6
uk_0_24062010,,https://hansard.parliament.uk/html/commons/2010-06-24/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/35754b84-6059-4f7a-b26b-6676bed0357d
uk_1_24062010,,https://hansard.parliament.uk/html/commons/2010-06-24/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/7c759ffa-7904-47fe-8457-92a183825629
uk_0_28062010,,https://hansard.parliament.uk/html/commons/2010-06-28/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/cd7e1420-4b8b-48f0-9c2a-9e90fb93e987
uk_0_29062010,,https://hansard.parliament.uk/html/commons/2010-06-29/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/89cc78aa-a74f-41ee-96e2-9e505c5aa70a
uk_1_29062010,,https://hansard.parliament.uk/html/commons/2010-06-29/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/31f4a9ad-c7b0-455a-8ccd-ee18d6cb8069
uk_0_30062010,,https://hansard.parliament.uk/html/commons/2010-06-30/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/b218373b-7921-4084-aecc-2377102267d8
uk_1_30062010,,https://hansard.parliament.uk/html/commons/2010-06-30/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/e90767b5-bc5a-499b-ae5e-9a94bbd89a77
uk_0_01072010,,https://hansard.parliament.uk/html/commons/2010-07-01/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/3c26a3f3-275c-4aba-a613-63f9abda7504
uk_1_01072010,,https://hansard.parliament.uk/html/commons/2010-07-01/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/8b350f69-4b16-49e7-b35c-a0e4d79e5165
uk_0_05072010,,https://hansard.parliament.uk/html/commons/2010-07-05/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/b747b97c-1443-47c5-9be4-b4a5d9efb91b
uk_0_06072010,,https://hansard.parliament.uk/html/commons/2010-07-06/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/faff6b2f-3510-41ba-80ce-60ea31c2f0c7
uk_1_06072010,,https://hansard.parliament.uk/html/commons/2010-07-06/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/96406068-fe2e-4fba-9afd-7f71da243c00
uk_0_07072010,,https://hansard.parliament.uk/html/commons/2010-07-07/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/c4835927-de0c-4f59-8d04-eed23fbacc8f
uk_1_07072010,,https://hansard.parliament.uk/html/commons/2010-07-07/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/d388b64c-0bb1-425a-aef6-745541cd3d6f
uk_0_08072010,,https://hansard.parliament.uk/html/commons/2010-07-08/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/c5a95831-8d3f-4926-b455-afa44d970055
uk_1_08072010,,https://hansard.parliament.uk/html/commons/2010-07-08/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/b610cfa1-3ece-4fb5-a283-ee54e4e3940b
