video_id,generic_video_link,location
uk_46_06032023,https://www.parliamentlive.tv/Event/Index/a8c053e7-f7e9-4283-a94e-c88136dde6e7,House of Commons
uk_47_03032023,https://www.parliamentlive.tv/Event/Index/54dd79ff-b905-452a-be28-29aa277409f5,House of Commons
uk_48_02032023,https://www.parliamentlive.tv/Event/Index/61afd68c-dc8d-4f78-8421-19e63fd98d17,Westminster Hall
uk_49_02032023,https://www.parliamentlive.tv/Event/Index/758574c5-0a0b-4dd0-97c2-4c57d18237bd,House of Commons
uk_50_01032023,https://www.parliamentlive.tv/Event/Index/b2f282aa-c532-4f2d-afaf-8403e552a348,Westminster Hall
uk_51_01032023,https://www.parliamentlive.tv/Event/Index/235123b6-b91e-49cc-a6ce-4d1bc44c725f,House of Commons
uk_53_01032023,https://www.parliamentlive.tv/Event/Index/66fa9fda-515d-46c5-960c-047de7a6fcf9,Westminster Hall
uk_0_27042023,https://www.parliamentlive.tv/Event/Index/380b0858-a7e1-4d4c-8dfd-22edd5bb1e5a,Westminster Hall
uk_2_27042023,https://www.parliamentlive.tv/Event/Index/fbdaaf52-c1f9-4a50-9459-3c2eb4811f50,House of Commons
uk_3_26042023,https://www.parliamentlive.tv/Event/Index/8a5c1958-8266-475a-8e23-4c3539528e20,Westminster Hall
uk_4_26042023,https://www.parliamentlive.tv/Event/Index/c082d4ce-a5e8-4bff-8a62-c4ae70d90e25,House of Commons
uk_6_26042023,https://www.parliamentlive.tv/Event/Index/424bd8f2-57dc-4eae-8b60-7d6a24f23eb6,Westminster Hall
uk_7_25042023,https://www.parliamentlive.tv/Event/Index/beecbc68-4cf7-4fd9-82ba-73a7e5bf5456,Westminster Hall
uk_8_25042023,https://www.parliamentlive.tv/Event/Index/3210d6ac-e74d-4a0f-984e-df968dcd2151,House of Commons
uk_10_25042023,https://www.parliamentlive.tv/Event/Index/7864f1d4-4074-44f9-ad17-b083f8a65678,Westminster Hall
uk_11_24042023,https://www.parliamentlive.tv/Event/Index/643459e6-1ad9-4f50-8dcb-3f6baa46e712,Westminster Hall
uk_13_24042023,https://www.parliamentlive.tv/Event/Index/166e51c6-f046-4443-9fb8-a4bc0ebad9fc,House of Commons
uk_14_20042023,https://www.parliamentlive.tv/Event/Index/06f16fd0-cf34-4006-8dbe-536c9bbb00a1,Westminster Hall
uk_16_20042023,https://www.parliamentlive.tv/Event/Index/8a54a637-47b0-428a-a064-d1cb9cddeeae,House of Commons
uk_17_19042023,https://www.parliamentlive.tv/Event/Index/bc46e8a9-6247-49d0-ac36-d8883c55eda6,Westminster Hall
uk_18_19042023,https://www.parliamentlive.tv/Event/Index/bcdb861b-eaf7-4fbd-945f-48338e5fd5bc,House of Commons
uk_20_19042023,https://www.parliamentlive.tv/Event/Index/4004aa9c-6108-439d-93a5-36ab69a81d28,Westminster Hall
uk_21_18042023,https://www.parliamentlive.tv/Event/Index/87459073-570d-44ec-9926-4a5338dc2f5b,Westminster Hall
uk_22_18042023,https://www.parliamentlive.tv/Event/Index/03b77bc7-480a-45e6-8b22-98f6f168d27e,House of Commons
uk_24_18042023,https://www.parliamentlive.tv/Event/Index/d9ece517-f0b6-4d9a-886d-e32051251539,Westminster Hall
uk_25_17042023,https://www.parliamentlive.tv/Event/Index/d667d23f-1bd5-4c71-8237-3dd240de0651,Westminster Hall
uk_26_17042023,https://www.parliamentlive.tv/Event/Index/78019916-591a-4241-a9cd-01f95836e9f3,House of Commons
uk_0_25052023,https://www.parliamentlive.tv/Event/Index/f1b1e154-a170-4a24-bc6a-5a78d39ee5bb,Westminster Hall
uk_1_25052023,https://www.parliamentlive.tv/Event/Index/ac77e64e-b9dc-4a82-910c-1ba4b9ccbf4f,House of Commons
uk_3_24052023,https://www.parliamentlive.tv/Event/Index/7eea1516-df82-4bfc-9df8-924fe8973e96,Westminster Hall
uk_4_24052023,https://www.parliamentlive.tv/Event/Index/00d0fb48-d6c9-4f31-8135-40c38f188f53,House of Commons
uk_6_24052023,https://www.parliamentlive.tv/Event/Index/8d916b08-cfa7-43c4-84d2-2c42f59e435d,Westminster Hall
uk_7_23052023,https://www.parliamentlive.tv/Event/Index/4bdb7b8c-8045-475d-8e97-4fd3b979798c,Westminster Hall
uk_8_23052023,https://www.parliamentlive.tv/Event/Index/b85355a2-5ffe-4aaa-acea-0ac3f236dc84,House of Commons
uk_10_23052023,https://www.parliamentlive.tv/Event/Index/d52036f3-4a9f-468d-bffa-935966a1dd09,Westminster Hall
uk_11_22052023,https://www.parliamentlive.tv/Event/Index/c7b9956a-7ae0-4dac-ae4f-1a94ee153916,Westminster Hall
uk_14_22052023,https://www.parliamentlive.tv/Event/Index/f2ee8021-0f32-4aca-a16e-ef7964367964,House of Commons
uk_15_18052023,https://www.parliamentlive.tv/Event/Index/a3b3beb9-1220-47b5-83a8-ae60d912200f,Westminster Hall
uk_16_18052023,https://www.parliamentlive.tv/Event/Index/f8e964e6-2777-4e36-9322-4ccb524bad67,House of Commons
uk_18_17052023,https://www.parliamentlive.tv/Event/Index/9082437b-4850-4311-84cd-d1e1a6c0ac65,Westminster Hall
uk_20_17052023,https://www.parliamentlive.tv/Event/Index/04fda97c-5624-4913-b7b1-766ac0431a43,House of Commons
uk_21_17052023,https://www.parliamentlive.tv/Event/Index/35fd382d-d9d8-4e2c-99cb-cae9ab4d7f84,Westminster Hall
uk_22_16052023,https://www.parliamentlive.tv/Event/Index/159b2c1c-fa24-48ec-b226-ad0f9e7fb8f9,Westminster Hall
uk_23_16052023,https://www.parliamentlive.tv/Event/Index/f23b6dd6-2c0e-4edb-b100-de8b2ae2335e,House of Commons
uk_25_16052023,https://www.parliamentlive.tv/Event/Index/93221437-9464-4ad5-bec5-34c17a746b49,Westminster Hall
uk_26_15052023,https://www.parliamentlive.tv/Event/Index/ca00d043-cb8b-4daf-993c-4fae4c1df38c,Westminster Hall
uk_27_15052023,https://www.parliamentlive.tv/Event/Index/80eb5dd4-7efc-4159-b2fa-98d42749850d,House of Commons
uk_29_11052023,https://www.parliamentlive.tv/Event/Index/48b2fe1a-6056-4ef1-ad60-e27dc7120497,Westminster Hall
uk_30_11052023,https://www.parliamentlive.tv/Event/Index/b05ebc74-3359-4f0c-aa60-fe2537962602,House of Commons
uk_32_10052023,https://www.parliamentlive.tv/Event/Index/5cfd963d-e90a-4302-a281-13594e848ca1,Westminster Hall
uk_33_10052023,https://www.parliamentlive.tv/Event/Index/fdbd81f2-0d9c-49d4-a7c1-d80a2da7297f,House of Commons
uk_35_10052023,https://www.parliamentlive.tv/Event/Index/bd722900-bf2c-4cce-be5c-a5bab78223c0,Westminster Hall
uk_36_09052023,https://www.parliamentlive.tv/Event/Index/5f453dae-9d7e-4515-9e01-7f71b4ac09b4,Westminster Hall
uk_38_09052023,https://www.parliamentlive.tv/Event/Index/ca378242-cf4a-44f6-9b93-a973ad30d88d,House of Commons
uk_39_09052023,https://www.parliamentlive.tv/Event/Index/032538a6-3972-484d-92db-05b599f5ac3a,Westminster Hall
uk_40_03052023,https://www.parliamentlive.tv/Event/Index/f29c9294-9304-4934-9965-a5293748412e,Westminster Hall
uk_42_03052023,https://www.parliamentlive.tv/Event/Index/f132d79a-e83d-4f98-9744-ca0be5ccda9d,House of Commons
uk_43_03052023,https://www.parliamentlive.tv/Event/Index/91b418f0-8cb5-4f2f-9417-d8c95971e8e1,Westminster Hall
uk_44_02052023,https://www.parliamentlive.tv/Event/Index/97414fdd-6ceb-4b7a-bb93-f7c877ee7cd8,Westminster Hall
uk_46_02052023,https://www.parliamentlive.tv/Event/Index/707bbf3c-363e-4c20-be3c-3a529a59d917,House of Commons
uk_0_29062023,https://www.parliamentlive.tv/Event/Index/59f65b60-8691-40af-aefa-aa8c7432e348,Westminster Hall
uk_2_29062023,https://www.parliamentlive.tv/Event/Index/cacdf29d-7b34-4221-99bb-e7a060997dc6,House of Commons
uk_3_28062023,https://www.parliamentlive.tv/Event/Index/6a1146fd-aa80-465b-be42-0ddc81924cda,Westminster Hall
uk_4_28062023,https://www.parliamentlive.tv/Event/Index/161c58c2-ba2e-4e00-aa48-635b3e11d6d1,House of Commons
uk_6_28062023,https://www.parliamentlive.tv/Event/Index/aba5ae35-9eeb-4e57-bd11-5ca804ab963c,Westminster Hall
uk_7_27062023,https://www.parliamentlive.tv/Event/Index/61d1aa57-f024-409b-9b97-f23c8ac5321e,Westminster Hall
uk_9_27062023,https://www.parliamentlive.tv/Event/Index/e605a8ac-14da-4a06-835f-a045a18e1a3b,House of Commons
uk_10_27062023,https://www.parliamentlive.tv/Event/Index/542123d6-cc10-4260-bc52-2396d3915e92,Westminster Hall
uk_11_26062023,https://www.parliamentlive.tv/Event/Index/612397e5-7a57-46de-b0a2-2f607538c20d,Westminster Hall
uk_13_26062023,https://www.parliamentlive.tv/Event/Index/d6107827-8d68-415c-8c92-d9b118e36f50,House of Commons
uk_14_22062023,https://www.parliamentlive.tv/Event/Index/3417d10c-37f9-4ba3-8e32-52f447b2044c,Westminster Hall
uk_16_22062023,https://www.parliamentlive.tv/Event/Index/17f94ca4-084e-44ae-a3b7-22b268994bce,House of Commons
uk_17_21062023,https://www.parliamentlive.tv/Event/Index/a5550267-8865-4cca-a681-387383682184,Westminster Hall
uk_18_21062023,https://www.parliamentlive.tv/Event/Index/ffd0ed5c-9cb4-4ebf-8f5c-9476da05281d,House of Commons
uk_20_21062023,https://www.parliamentlive.tv/Event/Index/203b68fb-8878-4284-8e5b-209c89864337,Westminster Hall
uk_21_20062023,https://www.parliamentlive.tv/Event/Index/d5b26a2d-f2ac-4478-9e1c-e6396c0487cc,Westminster Hall
uk_22_20062023,https://www.parliamentlive.tv/Event/Index/4dee0b55-5a72-448b-b5d3-9088e3821df5,House of Commons
uk_24_20062023,https://www.parliamentlive.tv/Event/Index/912c77b2-848e-4a48-bf65-66570be9a54c,Westminster Hall
uk_25_19062023,https://www.parliamentlive.tv/Event/Index/66c31e5a-f246-49c4-a301-c2954fa785f0,Westminster Hall
uk_27_19062023,https://www.parliamentlive.tv/Event/Index/3df2f5d0-f842-4ad5-bbb4-1706499f1e1f,House of Commons
uk_28_15062023,https://www.parliamentlive.tv/Event/Index/0476ac2c-1f08-464b-bb32-a09bdfa3cfe7,Westminster Hall
uk_30_15062023,https://www.parliamentlive.tv/Event/Index/3cb5f7b7-44dd-4693-9b63-5fca3a41a244,House of Commons
uk_31_14062023,https://www.parliamentlive.tv/Event/Index/651a243e-db4f-4270-8929-f67b3d512113,Westminster Hall
uk_33_14062023,https://www.parliamentlive.tv/Event/Index/2adbcfc6-c764-4737-8a8c-5f70788f9333,House of Commons
uk_34_14062023,https://www.parliamentlive.tv/Event/Index/93cc3279-40c2-49b6-ba9b-2fcf3628c83c,Westminster Hall
uk_35_13062023,https://www.parliamentlive.tv/Event/Index/5e0995cb-9c92-4c05-ae81-dc17437139f0,Westminster Hall
uk_36_13062023,https://www.parliamentlive.tv/Event/Index/85b5a1eb-2f1b-49c5-9993-440883ae7ee0,House of Commons
uk_38_13062023,https://www.parliamentlive.tv/Event/Index/afb1f5d4-2452-4e81-8dd8-a37571e0ed5d,Westminster Hall
uk_39_12062023,https://www.parliamentlive.tv/Event/Index/60ce7953-6b23-4a2b-8bb0-0d59b94b380a,Westminster Hall
uk_41_12062023,https://www.parliamentlive.tv/Event/Index/429eec17-74df-4d12-bfa9-efb49734de3f,House of Commons
uk_42_08062023,https://www.parliamentlive.tv/Event/Index/e9f30c34-17fd-4870-9748-983cf296983d,Westminster Hall
uk_44_08062023,https://www.parliamentlive.tv/Event/Index/821a33e4-b0b9-4c19-af96-0a90b5b85559,House of Commons
uk_45_07062023,https://www.parliamentlive.tv/Event/Index/8d705733-8d74-4fb6-8719-acdb293804e0,Westminster Hall
uk_46_07062023,https://www.parliamentlive.tv/Event/Index/2fc39f98-6f92-41e1-9bf9-f89263e58b40,House of Commons
uk_48_07062023,https://www.parliamentlive.tv/Event/Index/853ac44e-b422-4225-91f8-0c58a49b3ff3,Westminster Hall
uk_49_06062023,https://www.parliamentlive.tv/Event/Index/1c403cda-a022-4ae7-a903-2328eb0f4751,Westminster Hall
uk_51_06062023,https://www.parliamentlive.tv/Event/Index/4a6c801b-f272-4ffd-b13c-053272e92a4f,House of Commons
uk_52_06062023,https://www.parliamentlive.tv/Event/Index/49ea5cc0-09a0-4442-9e0f-789295cdbeaa,Westminster Hall
uk_53_05062023,https://www.parliamentlive.tv/Event/Index/467d7ba4-c497-4f73-8b0a-a07cc40cc774,Westminster Hall
uk_55_05062023,https://www.parliamentlive.tv/Event/Index/f8fa9398-2e24-4985-9fdd-d67ec29818be,House of Commons
uk_0_20072023,https://www.parliamentlive.tv/Event/Index/0df33ada-4ea1-4f22-bde2-e51767b102b1,House of Commons
uk_2_19072023,https://www.parliamentlive.tv/Event/Index/60cf1da9-16a1-45f4-95df-d3e79863273b,Westminster Hall
uk_3_19072023,https://www.parliamentlive.tv/Event/Index/e6ae415b-2c4e-4dba-a2f1-49bd15bdd1b8,House of Commons
uk_5_19072023,https://www.parliamentlive.tv/Event/Index/70f751ac-c387-4af0-9936-7f1ae4134f30,Westminster Hall
uk_6_18072023,https://www.parliamentlive.tv/Event/Index/370befda-6891-45c2-b3ae-e21a0f7d9929,Westminster Hall
uk_7_18072023,https://www.parliamentlive.tv/Event/Index/8cddae72-d567-4424-85f7-e7976ed68053,House of Commons
uk_9_18072023,https://www.parliamentlive.tv/Event/Index/89b5b862-7347-4c8e-ae89-c64f507e1a6a,Westminster Hall
uk_10_17072023,https://www.parliamentlive.tv/Event/Index/df54c3ad-d37b-49bd-bfa3-9b56fca4022a,Westminster Hall
uk_11_17072023,https://www.parliamentlive.tv/Event/Index/6a907762-f8c7-4b44-b8b3-08ec2788d65d,House of Commons
uk_13_13072023,https://www.parliamentlive.tv/Event/Index/bf03e5d4-3904-4e74-a65f-5a9f06327e30,Westminster Hall
uk_15_13072023,https://www.parliamentlive.tv/Event/Index/92981d37-be9d-4649-9f26-9a610a6d8554,House of Commons
uk_16_12072023,https://www.parliamentlive.tv/Event/Index/41575d8a-1026-4e5b-bc82-fc1968a97dc5,Westminster Hall
uk_18_12072023,https://www.parliamentlive.tv/Event/Index/2626ecff-0b5a-450c-91c1-f26027bb2819,House of Commons
uk_19_12072023,https://www.parliamentlive.tv/Event/Index/8ded03bd-36fb-493c-97a9-a301ddfd0a06,Westminster Hall
uk_20_11072023,https://www.parliamentlive.tv/Event/Index/5a5ded48-cfca-45e9-85dd-6726b31fe2f3,Westminster Hall
uk_21_11072023,https://www.parliamentlive.tv/Event/Index/af048eb7-a1a7-44fa-bb0c-6e70dd08eca6,House of Commons
uk_23_11072023,https://www.parliamentlive.tv/Event/Index/b7c972c3-2dbb-494c-a68f-5095ac657ee3,Westminster Hall
uk_24_10072023,https://www.parliamentlive.tv/Event/Index/cc4e997f-9399-49d3-9d9b-805710f6ce50,Westminster Hall
uk_26_10072023,https://www.parliamentlive.tv/Event/Index/e378f6b1-ef6e-4d6a-9719-9b2962ab5e86,House of Commons
uk_27_06072023,https://www.parliamentlive.tv/Event/Index/c7b5cd1b-33c2-4ea1-88d7-bd646aac8713,Westminster Hall
uk_28_06072023,https://www.parliamentlive.tv/Event/Index/c1ac92aa-4161-4e9d-b410-f374a3bdbcb0,House of Commons
uk_30_05072023,https://www.parliamentlive.tv/Event/Index/66bf9887-4087-4fc5-87aa-6e5eef799fd1,Westminster Hall
uk_32_05072023,https://www.parliamentlive.tv/Event/Index/f6075d28-7112-42de-8977-af0666e073b2,House of Commons
uk_33_05072023,https://www.parliamentlive.tv/Event/Index/9f79777a-b69f-44e1-baf1-4d2aea189a38,Westminster Hall
uk_34_04072023,https://www.parliamentlive.tv/Event/Index/2d0fa631-ee13-4a07-8a29-c5ff4ed2febb,Westminster Hall
uk_35_04072023,https://www.parliamentlive.tv/Event/Index/40b017a2-df78-4a73-b7ef-fcf85efb2cfa,House of Commons
uk_37_04072023,https://www.parliamentlive.tv/Event/Index/8131b978-9aad-4a84-a8ce-5a827265acce,Westminster Hall
uk_38_03072023,https://www.parliamentlive.tv/Event/Index/d4cd6f2c-8c96-4a60-b0ee-ca9b86563aab,Westminster Hall
uk_39_03072023,https://www.parliamentlive.tv/Event/Index/385ebde7-7d44-4bb0-adf0-1ab000eeeb6a,House of Commons
uk_0_19092023,https://www.parliamentlive.tv/Event/Index/eee1c49e-2ab5-40d9-9be8-9fb27b79a74a,Westminster Hall
uk_1_19092023,https://www.parliamentlive.tv/Event/Index/6a6e50eb-f3cc-4acd-80f0-0cd3efc9cea6,House of Commons
uk_2_19092023,https://www.parliamentlive.tv/Event/Index/2d2b27ef-fdd8-427e-ab2c-1b5f7a8196a1,Westminster Hall
uk_4_18092023,https://www.parliamentlive.tv/Event/Index/41c59b73-4632-42e4-8997-ef40c2dd75cd,House of Commons
uk_5_14092023,https://www.parliamentlive.tv/Event/Index/e038f2e7-8dfa-4b73-bbcb-4a7742979803,Westminster Hall
uk_6_14092023,https://www.parliamentlive.tv/Event/Index/ac0b2671-370d-4e27-af87-7065cb664076,House of Commons
uk_8_13092023,https://www.parliamentlive.tv/Event/Index/bb4635d4-9848-4f77-b13a-add2f020e1af,Westminster Hall
uk_9_13092023,https://www.parliamentlive.tv/Event/Index/c122ddf4-1aba-4cc4-abfd-64010833d6fc,House of Commons
uk_11_13092023,https://www.parliamentlive.tv/Event/Index/ac71bc36-a962-4a6f-b1ce-46c84c33d951,Westminster Hall
uk_12_12092023,https://www.parliamentlive.tv/Event/Index/f694db10-e0df-4a7c-9035-2e4d3d6c11fb,Westminster Hall
uk_13_12092023,https://www.parliamentlive.tv/Event/Index/5e230434-41ea-4242-a345-77c106d4b900,House of Commons
uk_15_12092023,https://www.parliamentlive.tv/Event/Index/097a0d53-4782-4ba9-bf87-d8da1acf8d12,Westminster Hall
uk_17_11092023,https://www.parliamentlive.tv/Event/Index/84cb97db-21e2-4f85-a71f-7a7fb0a7cf45,House of Commons
uk_18_07092023,https://www.parliamentlive.tv/Event/Index/b6caab24-af0f-4d2e-9443-b47640195ce5,Westminster Hall
uk_19_07092023,https://www.parliamentlive.tv/Event/Index/d414aff4-1a6d-4a37-956d-177f49bb0a12,House of Commons
uk_21_06092023,https://www.parliamentlive.tv/Event/Index/6d6bbf70-d08d-4d7d-acd7-f0f28d0d26b9,Westminster Hall
uk_23_06092023,https://www.parliamentlive.tv/Event/Index/fc3002fd-d1eb-49d6-9b90-b88cc117c9a0,House of Commons
uk_24_06092023,https://www.parliamentlive.tv/Event/Index/ef659d99-dc01-4948-aa01-7426a8fe8daf,Westminster Hall
uk_25_05092023,https://www.parliamentlive.tv/Event/Index/50cc47b2-c855-4664-903c-b68491da569c,Westminster Hall
uk_26_05092023,https://www.parliamentlive.tv/Event/Index/23a3b126-f33b-4097-a7ad-2f4b101674db,House of Commons
uk_28_05092023,https://www.parliamentlive.tv/Event/Index/31e311cc-4959-42d1-b3e9-baf1a61c2b21,Westminster Hall
uk_29_04092023,https://www.parliamentlive.tv/Event/Index/5da66302-ff68-44c3-9324-8a0458bcc993,Westminster Hall
uk_31_04092023,https://www.parliamentlive.tv/Event/Index/135c6ad1-1db7-4898-819d-5c2bc6bb1bab,House of Commons
uk_0_26102023,https://www.parliamentlive.tv/Event/Index/7ffd41b1-ecfa-4df9-abf3-8b5d1fe26ee5,House of Commons
uk_2_25102023,https://www.parliamentlive.tv/Event/Index/870d4200-85d5-4aac-b3e2-32ee79156ef0,Westminster Hall
uk_4_25102023,https://www.parliamentlive.tv/Event/Index/0cf3c1f9-a81f-44af-bc70-1f92dc6260a4,House of Commons
uk_5_25102023,https://www.parliamentlive.tv/Event/Index/f28fe9d9-1585-4b54-bf9f-5a0f1aaa9760,Westminster Hall
uk_6_24102023,https://www.parliamentlive.tv/Event/Index/be3db75c-0834-42bd-a474-a3c55c8b1152,Westminster Hall
uk_8_24102023,https://www.parliamentlive.tv/Event/Index/9db95a96-3d7c-4727-9a2b-6239b728ddcd,House of Commons
uk_9_24102023,https://www.parliamentlive.tv/Event/Index/6d65f265-a4bf-4452-8132-4e4658e5a8e1,Westminster Hall
uk_10_23102023,https://www.parliamentlive.tv/Event/Index/0622359e-431f-4d06-82c7-67c991427e97,Westminster Hall
uk_11_23102023,https://www.parliamentlive.tv/Event/Index/d16e5c64-bc30-4f57-83ce-a444baee70c8,House of Commons
uk_13_20102023,https://www.parliamentlive.tv/Event/Index/00961342-e42c-431c-b26b-fda858dba69b,House of Commons
uk_14_19102023,https://www.parliamentlive.tv/Event/Index/009f080f-355a-4749-a342-fa27f1dcc695,Westminster Hall
uk_16_19102023,https://www.parliamentlive.tv/Event/Index/b512a5e0-c112-4d52-99fb-5ec521de0085,House of Commons
uk_17_18102023,https://www.parliamentlive.tv/Event/Index/087fef90-295a-4ee6-a4e4-24451b95a376,Westminster Hall
uk_19_18102023,https://www.parliamentlive.tv/Event/Index/778213e0-36f5-470b-b016-91b9638e476e,House of Commons
uk_20_18102023,https://www.parliamentlive.tv/Event/Index/4de1f76b-3f41-4051-8cae-ef27803f0d0d,Westminster Hall
uk_22_17102023,https://www.parliamentlive.tv/Event/Index/3328eb37-ef80-4042-aa85-d3c7fbfb6744,Westminster Hall
uk_24_17102023,https://www.parliamentlive.tv/Event/Index/a39c07c5-ae73-4f4e-9134-0dc484516baf,House of Commons
uk_25_17102023,https://www.parliamentlive.tv/Event/Index/66f96341-b815-48c4-bde5-00415d28cba2,Westminster Hall
uk_27_16102023,https://www.parliamentlive.tv/Event/Index/34c6780e-874a-42b9-9458-348112831866,House of Commons
uk_0_30112023,https://www.parliamentlive.tv/Event/Index/0b13bf62-ba66-45fb-bedc-079334946fd7,Westminster Hall
uk_2_30112023,https://www.parliamentlive.tv/Event/Index/5013c0a3-7b89-42d1-9da4-b662edaea521,House of Commons
uk_3_29112023,https://www.parliamentlive.tv/Event/Index/b918c1ad-a8d3-48b2-ab96-d7aff64b97d5,Westminster Hall
uk_5_29112023,https://www.parliamentlive.tv/Event/Index/d085ef77-40fd-4d4d-824e-fcddf2b4335c,House of Commons
uk_6_29112023,https://www.parliamentlive.tv/Event/Index/8e75ec3b-4a85-4d49-9edb-5880b2af99c8,Westminster Hall
uk_7_28112023,https://www.parliamentlive.tv/Event/Index/40fba54e-4768-42ac-8fd7-c49f801256db,Westminster Hall
uk_8_28112023,https://www.parliamentlive.tv/Event/Index/e5de5ef5-3db2-4637-8694-73ef0be6e7f1,House of Commons
uk_10_28112023,https://www.parliamentlive.tv/Event/Index/08edd763-e0d0-4058-81f7-40da3e52ad1c,Westminster Hall
uk_11_27112023,https://www.parliamentlive.tv/Event/Index/88981989-d9a4-42dc-b3b5-1200a7be9564,Westminster Hall
uk_13_27112023,https://www.parliamentlive.tv/Event/Index/20fdab7e-5461-421a-9b0d-c7d3e2381748,House of Commons
uk_14_23112023,https://www.parliamentlive.tv/Event/Index/f22b0182-1277-4673-9b6b-63b92d2c5734,Westminster Hall
uk_15_23112023,https://www.parliamentlive.tv/Event/Index/022f581a-b2de-4f8a-8197-24254c5ba464,House of Commons
uk_17_22112023,https://www.parliamentlive.tv/Event/Index/ad678559-9ed0-4f3b-b373-b934436b3ab0,Westminster Hall
uk_19_22112023,https://www.parliamentlive.tv/Event/Index/2ff13110-4b48-49b3-9b90-1d5335f7d5ad,House of Commons
uk_20_22112023,https://www.parliamentlive.tv/Event/Index/9108cd25-75c7-40fd-89fe-5c6c4e9bd6cf,Westminster Hall
uk_21_21112023,https://www.parliamentlive.tv/Event/Index/a3a65824-3280-46d6-af7a-966f9ffcb26d,Westminster Hall
uk_23_21112023,https://www.parliamentlive.tv/Event/Index/49aa680e-cf23-4282-b1a0-4932b7094620,House of Commons
uk_24_21112023,https://www.parliamentlive.tv/Event/Index/a21acbad-05a7-4469-9b57-dcd24d108423,Westminster Hall
uk_25_20112023,https://www.parliamentlive.tv/Event/Index/4eb763ce-5af2-4cb9-b0e6-288f4ec21cde,Westminster Hall
uk_26_20112023,https://www.parliamentlive.tv/Event/Index/5a0a7741-8b31-4bc2-8d01-9b65ab6935c5,House of Commons
uk_28_16112023,https://www.parliamentlive.tv/Event/Index/b5d94b50-3e1c-4662-b295-9295638afe96,Westminster Hall
uk_30_16112023,https://www.parliamentlive.tv/Event/Index/6cac1ee2-51df-429c-9d07-47e9e45150b8,House of Commons
uk_32_15112023,https://www.parliamentlive.tv/Event/Index/82177ce0-6a56-47e0-ae94-4f331a07785e,House of Commons
uk_34_14112023,https://www.parliamentlive.tv/Event/Index/67d7b29b-c1b5-4f2d-9557-9cdfa148b2b0,House of Commons
uk_36_13112023,https://www.parliamentlive.tv/Event/Index/7e837e61-ee73-4327-8709-744d4ea3e999,House of Commons
uk_37_09112023,https://www.parliamentlive.tv/Event/Index/fb4369c5-f38f-43e7-a7f5-7b365d7622e7,House of Commons
uk_38_08112023,https://www.parliamentlive.tv/Event/Index/9caff979-2add-4bce-b0ad-ffb6056bd291,House of Commons
uk_39_07112023,https://www.parliamentlive.tv/Event/Index/26966690-4539-43b0-9641-9e4443665cf7,House of Commons
uk_41_07112023,https://www.parliamentlive.tv/Event/Index/974287ab-aec3-468d-a5dd-3568874591e6,House of Commons
uk_0_19122023,https://www.parliamentlive.tv/Event/Index/36d667c1-0aca-4673-b3b8-7a1e3eaec46f,Westminster Hall
uk_1_19122023,https://www.parliamentlive.tv/Event/Index/24b213b0-7155-4623-9dc8-46e901576beb,House of Commons
uk_3_19122023,https://www.parliamentlive.tv/Event/Index/f7ad4340-273f-49cd-a836-801e4e202498,Westminster Hall
uk_4_18122023,https://www.parliamentlive.tv/Event/Index/5e1f14d2-72b3-488f-a53c-fc94fee92dac,Westminster Hall
uk_5_18122023,https://www.parliamentlive.tv/Event/Index/89dba58d-ddb3-4065-b10e-908e97ceaa61,House of Commons
uk_7_14122023,https://www.parliamentlive.tv/Event/Index/688a3b77-7ad8-47a5-b062-503e9b47c435,Westminster Hall
uk_8_14122023,https://www.parliamentlive.tv/Event/Index/0d3981a1-ef99-48a3-bcaa-7450718b4689,House of Commons
uk_10_13122023,https://www.parliamentlive.tv/Event/Index/15d6e6c8-5ac1-4b5d-b9e4-864459ae0bf5,Westminster Hall
uk_12_13122023,https://www.parliamentlive.tv/Event/Index/3ebabce3-2b6e-4f7c-9f79-4bc505bf7945,House of Commons
uk_13_13122023,https://www.parliamentlive.tv/Event/Index/3ad7bb19-e160-450d-abb4-2c8c04ca7c2b,Westminster Hall
uk_14_12122023,https://www.parliamentlive.tv/Event/Index/e01d1b35-2aa6-4277-927e-0819503daaec,Westminster Hall
uk_15_12122023,https://www.parliamentlive.tv/Event/Index/26b0dd30-b987-4d9c-8a2b-a6e6915e6019,House of Commons
uk_17_12122023,https://www.parliamentlive.tv/Event/Index/54a9e11a-81dc-46a6-86e5-dccbf4770a4c,Westminster Hall
uk_18_11122023,https://www.parliamentlive.tv/Event/Index/0278ce21-241e-4315-9c17-94cb1b7f1d0b,Westminster Hall
uk_19_11122023,https://www.parliamentlive.tv/Event/Index/049c012d-0c14-4997-bfcb-c4c1a1c1ac69,House of Commons
uk_21_07122023,https://www.parliamentlive.tv/Event/Index/3d962af0-69aa-4fd6-945e-4d2c621ecc97,Westminster Hall
uk_22_07122023,https://www.parliamentlive.tv/Event/Index/46af5cbd-f763-46b6-ac17-0247b0599440,House of Commons
uk_24_06122023,https://www.parliamentlive.tv/Event/Index/b9774748-288b-444c-840c-bcc2f74ccdc8,Westminster Hall
uk_25_06122023,https://www.parliamentlive.tv/Event/Index/a62238ef-8cdd-4407-8cc7-66bd96242a46,House of Commons
uk_27_06122023,https://www.parliamentlive.tv/Event/Index/dc8b1d5d-a918-494b-b8ad-ae4a9a88b5e5,Westminster Hall
