transcript_id,pdf_link,location_link,location
uk_1_12112018,https://hansard.parliament.uk/pdf/commons/2018-11-12,https://hansard.parliament.uk/html/commons/2018-11-12/WestminsterHall,WestminsterHall
uk_0_13112018,https://hansard.parliament.uk/pdf/commons/2018-11-13,https://hansard.parliament.uk/html/commons/2018-11-13/CommonsChamber,CommonsChamber
uk_1_13112018,https://hansard.parliament.uk/pdf/commons/2018-11-13,https://hansard.parliament.uk/html/commons/2018-11-13/WestminsterHall,WestminsterHall
uk_0_14112018,https://hansard.parliament.uk/pdf/commons/2018-11-14,https://hansard.parliament.uk/html/commons/2018-11-14/CommonsChamber,CommonsChamber
uk_1_14112018,https://hansard.parliament.uk/pdf/commons/2018-11-14,https://hansard.parliament.uk/html/commons/2018-11-14/WestminsterHall,WestminsterHall
uk_0_15112018,https://hansard.parliament.uk/pdf/commons/2018-11-15,https://hansard.parliament.uk/html/commons/2018-11-15/CommonsChamber,CommonsChamber
uk_1_15112018,https://hansard.parliament.uk/pdf/commons/2018-11-15,https://hansard.parliament.uk/html/commons/2018-11-15/WestminsterHall,WestminsterHall
uk_0_19112018,https://hansard.parliament.uk/pdf/commons/2018-11-19,https://hansard.parliament.uk/html/commons/2018-11-19/CommonsChamber,CommonsChamber
uk_1_19112018,https://hansard.parliament.uk/pdf/commons/2018-11-19,https://hansard.parliament.uk/html/commons/2018-11-19/WestminsterHall,WestminsterHall
uk_0_20112018,https://hansard.parliament.uk/pdf/commons/2018-11-20,https://hansard.parliament.uk/html/commons/2018-11-20/CommonsChamber,CommonsChamber
uk_1_20112018,https://hansard.parliament.uk/pdf/commons/2018-11-20,https://hansard.parliament.uk/html/commons/2018-11-20/WestminsterHall,WestminsterHall
uk_0_21112018,https://hansard.parliament.uk/pdf/commons/2018-11-21,https://hansard.parliament.uk/html/commons/2018-11-21/CommonsChamber,CommonsChamber
uk_1_21112018,https://hansard.parliament.uk/pdf/commons/2018-11-21,https://hansard.parliament.uk/html/commons/2018-11-21/WestminsterHall,WestminsterHall
uk_0_22112018,https://hansard.parliament.uk/pdf/commons/2018-11-22,https://hansard.parliament.uk/html/commons/2018-11-22/CommonsChamber,CommonsChamber
uk_1_22112018,https://hansard.parliament.uk/pdf/commons/2018-11-22,https://hansard.parliament.uk/html/commons/2018-11-22/WestminsterHall,WestminsterHall
uk_0_23112018,https://hansard.parliament.uk/pdf/commons/2018-11-23,https://hansard.parliament.uk/html/commons/2018-11-23/CommonsChamber,CommonsChamber
uk_0_26112018,https://hansard.parliament.uk/pdf/commons/2018-11-26,https://hansard.parliament.uk/html/commons/2018-11-26/CommonsChamber,CommonsChamber
uk_1_26112018,https://hansard.parliament.uk/pdf/commons/2018-11-26,https://hansard.parliament.uk/html/commons/2018-11-26/WestminsterHall,WestminsterHall
uk_0_27112018,https://hansard.parliament.uk/pdf/commons/2018-11-27,https://hansard.parliament.uk/html/commons/2018-11-27/CommonsChamber,CommonsChamber
uk_1_27112018,https://hansard.parliament.uk/pdf/commons/2018-11-27,https://hansard.parliament.uk/html/commons/2018-11-27/WestminsterHall,WestminsterHall
uk_0_28112018,https://hansard.parliament.uk/pdf/commons/2018-11-28,https://hansard.parliament.uk/html/commons/2018-11-28/CommonsChamber,CommonsChamber
uk_1_28112018,https://hansard.parliament.uk/pdf/commons/2018-11-28,https://hansard.parliament.uk/html/commons/2018-11-28/WestminsterHall,WestminsterHall
uk_0_29112018,https://hansard.parliament.uk/pdf/commons/2018-11-29,https://hansard.parliament.uk/html/commons/2018-11-29/CommonsChamber,CommonsChamber
uk_1_29112018,https://hansard.parliament.uk/pdf/commons/2018-11-29,https://hansard.parliament.uk/html/commons/2018-11-29/WestminsterHall,WestminsterHall
uk_0_03122018,https://hansard.parliament.uk/pdf/commons/2018-12-03,https://hansard.parliament.uk/html/commons/2018-12-03/CommonsChamber,CommonsChamber
uk_1_03122018,https://hansard.parliament.uk/pdf/commons/2018-12-03,https://hansard.parliament.uk/html/commons/2018-12-03/WestminsterHall,WestminsterHall
uk_0_04122018,https://hansard.parliament.uk/pdf/commons/2018-12-04,https://hansard.parliament.uk/html/commons/2018-12-04/CommonsChamber,CommonsChamber
uk_1_04122018,https://hansard.parliament.uk/pdf/commons/2018-12-04,https://hansard.parliament.uk/html/commons/2018-12-04/WestminsterHall,WestminsterHall
uk_0_05122018,https://hansard.parliament.uk/pdf/commons/2018-12-05,https://hansard.parliament.uk/html/commons/2018-12-05/CommonsChamber,CommonsChamber
uk_1_05122018,https://hansard.parliament.uk/pdf/commons/2018-12-05,https://hansard.parliament.uk/html/commons/2018-12-05/WestminsterHall,WestminsterHall
uk_0_06122018,https://hansard.parliament.uk/pdf/commons/2018-12-06,https://hansard.parliament.uk/html/commons/2018-12-06/CommonsChamber,CommonsChamber
uk_1_06122018,https://hansard.parliament.uk/pdf/commons/2018-12-06,https://hansard.parliament.uk/html/commons/2018-12-06/WestminsterHall,WestminsterHall
uk_0_10122018,https://hansard.parliament.uk/pdf/commons/2018-12-10,https://hansard.parliament.uk/html/commons/2018-12-10/CommonsChamber,CommonsChamber
uk_1_10122018,https://hansard.parliament.uk/pdf/commons/2018-12-10,https://hansard.parliament.uk/html/commons/2018-12-10/WestminsterHall,WestminsterHall
uk_0_11122018,https://hansard.parliament.uk/pdf/commons/2018-12-11,https://hansard.parliament.uk/html/commons/2018-12-11/CommonsChamber,CommonsChamber
uk_1_11122018,https://hansard.parliament.uk/pdf/commons/2018-12-11,https://hansard.parliament.uk/html/commons/2018-12-11/WestminsterHall,WestminsterHall
uk_0_12122018,https://hansard.parliament.uk/pdf/commons/2018-12-12,https://hansard.parliament.uk/html/commons/2018-12-12/CommonsChamber,CommonsChamber
uk_1_12122018,https://hansard.parliament.uk/pdf/commons/2018-12-12,https://hansard.parliament.uk/html/commons/2018-12-12/WestminsterHall,WestminsterHall
uk_0_13122018,https://hansard.parliament.uk/pdf/commons/2018-12-13,https://hansard.parliament.uk/html/commons/2018-12-13/CommonsChamber,CommonsChamber
uk_1_13122018,https://hansard.parliament.uk/pdf/commons/2018-12-13,https://hansard.parliament.uk/html/commons/2018-12-13/WestminsterHall,WestminsterHall
uk_0_17122018,https://hansard.parliament.uk/pdf/commons/2018-12-17,https://hansard.parliament.uk/html/commons/2018-12-17/CommonsChamber,CommonsChamber
uk_0_18122018,https://hansard.parliament.uk/pdf/commons/2018-12-18,https://hansard.parliament.uk/html/commons/2018-12-18/CommonsChamber,CommonsChamber
uk_1_18122018,https://hansard.parliament.uk/pdf/commons/2018-12-18,https://hansard.parliament.uk/html/commons/2018-12-18/WestminsterHall,WestminsterHall
uk_0_19122018,https://hansard.parliament.uk/pdf/commons/2018-12-19,https://hansard.parliament.uk/html/commons/2018-12-19/CommonsChamber,CommonsChamber
uk_1_19122018,https://hansard.parliament.uk/pdf/commons/2018-12-19,https://hansard.parliament.uk/html/commons/2018-12-19/WestminsterHall,WestminsterHall
uk_0_20122018,https://hansard.parliament.uk/pdf/commons/2018-12-20,https://hansard.parliament.uk/html/commons/2018-12-20/CommonsChamber,CommonsChamber
uk_1_20122018,https://hansard.parliament.uk/pdf/commons/2018-12-20,https://hansard.parliament.uk/html/commons/2018-12-20/WestminsterHall,WestminsterHall
uk_0_07012019,https://hansard.parliament.uk/pdf/commons/2019-01-07,https://hansard.parliament.uk/html/commons/2019-01-07/CommonsChamber,CommonsChamber
uk_1_07012019,https://hansard.parliament.uk/pdf/commons/2019-01-07,https://hansard.parliament.uk/html/commons/2019-01-07/WestminsterHall,WestminsterHall
uk_0_08012019,https://hansard.parliament.uk/pdf/commons/2019-01-08,https://hansard.parliament.uk/html/commons/2019-01-08/CommonsChamber,CommonsChamber
uk_1_08012019,https://hansard.parliament.uk/pdf/commons/2019-01-08,https://hansard.parliament.uk/html/commons/2019-01-08/WestminsterHall,WestminsterHall
uk_0_09012019,https://hansard.parliament.uk/pdf/commons/2019-01-09,https://hansard.parliament.uk/html/commons/2019-01-09/CommonsChamber,CommonsChamber
uk_1_09012019,https://hansard.parliament.uk/pdf/commons/2019-01-09,https://hansard.parliament.uk/html/commons/2019-01-09/WestminsterHall,WestminsterHall
uk_0_10012019,https://hansard.parliament.uk/pdf/commons/2019-01-10,https://hansard.parliament.uk/html/commons/2019-01-10/CommonsChamber,CommonsChamber
uk_1_10012019,https://hansard.parliament.uk/pdf/commons/2019-01-10,https://hansard.parliament.uk/html/commons/2019-01-10/WestminsterHall,WestminsterHall
uk_0_11012019,https://hansard.parliament.uk/pdf/commons/2019-01-11,https://hansard.parliament.uk/html/commons/2019-01-11/CommonsChamber,CommonsChamber
uk_0_14012019,https://hansard.parliament.uk/pdf/commons/2019-01-14,https://hansard.parliament.uk/html/commons/2019-01-14/CommonsChamber,CommonsChamber
uk_1_14012019,https://hansard.parliament.uk/pdf/commons/2019-01-14,https://hansard.parliament.uk/html/commons/2019-01-14/WestminsterHall,WestminsterHall
uk_0_15012019,https://hansard.parliament.uk/pdf/commons/2019-01-15,https://hansard.parliament.uk/html/commons/2019-01-15/CommonsChamber,CommonsChamber
uk_1_15012019,https://hansard.parliament.uk/pdf/commons/2019-01-15,https://hansard.parliament.uk/html/commons/2019-01-15/WestminsterHall,WestminsterHall
uk_0_16012019,https://hansard.parliament.uk/pdf/commons/2019-01-16,https://hansard.parliament.uk/html/commons/2019-01-16/CommonsChamber,CommonsChamber
uk_1_16012019,https://hansard.parliament.uk/pdf/commons/2019-01-16,https://hansard.parliament.uk/html/commons/2019-01-16/WestminsterHall,WestminsterHall
uk_0_17012019,https://hansard.parliament.uk/pdf/commons/2019-01-17,https://hansard.parliament.uk/html/commons/2019-01-17/CommonsChamber,CommonsChamber
uk_1_17012019,https://hansard.parliament.uk/pdf/commons/2019-01-17,https://hansard.parliament.uk/html/commons/2019-01-17/WestminsterHall,WestminsterHall
uk_0_21012019,https://hansard.parliament.uk/pdf/commons/2019-01-21,https://hansard.parliament.uk/html/commons/2019-01-21/CommonsChamber,CommonsChamber
uk_1_21012019,https://hansard.parliament.uk/pdf/commons/2019-01-21,https://hansard.parliament.uk/html/commons/2019-01-21/WestminsterHall,WestminsterHall
uk_0_22012019,https://hansard.parliament.uk/pdf/commons/2019-01-22,https://hansard.parliament.uk/html/commons/2019-01-22/CommonsChamber,CommonsChamber
uk_1_22012019,https://hansard.parliament.uk/pdf/commons/2019-01-22,https://hansard.parliament.uk/html/commons/2019-01-22/WestminsterHall,WestminsterHall
uk_0_23012019,https://hansard.parliament.uk/pdf/commons/2019-01-23,https://hansard.parliament.uk/html/commons/2019-01-23/CommonsChamber,CommonsChamber
uk_1_23012019,https://hansard.parliament.uk/pdf/commons/2019-01-23,https://hansard.parliament.uk/html/commons/2019-01-23/WestminsterHall,WestminsterHall
uk_0_24012019,https://hansard.parliament.uk/pdf/commons/2019-01-24,https://hansard.parliament.uk/html/commons/2019-01-24/CommonsChamber,CommonsChamber
uk_1_24012019,https://hansard.parliament.uk/pdf/commons/2019-01-24,https://hansard.parliament.uk/html/commons/2019-01-24/WestminsterHall,WestminsterHall
uk_0_28012019,https://hansard.parliament.uk/pdf/commons/2019-01-28,https://hansard.parliament.uk/html/commons/2019-01-28/CommonsChamber,CommonsChamber
uk_1_28012019,https://hansard.parliament.uk/pdf/commons/2019-01-28,https://hansard.parliament.uk/html/commons/2019-01-28/WestminsterHall,WestminsterHall
uk_0_29012019,https://hansard.parliament.uk/pdf/commons/2019-01-29,https://hansard.parliament.uk/html/commons/2019-01-29/CommonsChamber,CommonsChamber
uk_1_29012019,https://hansard.parliament.uk/pdf/commons/2019-01-29,https://hansard.parliament.uk/html/commons/2019-01-29/WestminsterHall,WestminsterHall
uk_0_30012019,https://hansard.parliament.uk/pdf/commons/2019-01-30,https://hansard.parliament.uk/html/commons/2019-01-30/CommonsChamber,CommonsChamber
uk_1_30012019,https://hansard.parliament.uk/pdf/commons/2019-01-30,https://hansard.parliament.uk/html/commons/2019-01-30/WestminsterHall,WestminsterHall
uk_0_31012019,https://hansard.parliament.uk/pdf/commons/2019-01-31,https://hansard.parliament.uk/html/commons/2019-01-31/CommonsChamber,CommonsChamber
uk_0_04022019,https://hansard.parliament.uk/pdf/commons/2019-02-04,https://hansard.parliament.uk/html/commons/2019-02-04/CommonsChamber,CommonsChamber
uk_1_04022019,https://hansard.parliament.uk/pdf/commons/2019-02-04,https://hansard.parliament.uk/html/commons/2019-02-04/WestminsterHall,WestminsterHall
uk_0_05022019,https://hansard.parliament.uk/pdf/commons/2019-02-05,https://hansard.parliament.uk/html/commons/2019-02-05/CommonsChamber,CommonsChamber
uk_1_05022019,https://hansard.parliament.uk/pdf/commons/2019-02-05,https://hansard.parliament.uk/html/commons/2019-02-05/WestminsterHall,WestminsterHall
uk_0_06022019,https://hansard.parliament.uk/pdf/commons/2019-02-06,https://hansard.parliament.uk/html/commons/2019-02-06/CommonsChamber,CommonsChamber
uk_1_06022019,https://hansard.parliament.uk/pdf/commons/2019-02-06,https://hansard.parliament.uk/html/commons/2019-02-06/WestminsterHall,WestminsterHall
uk_0_07022019,https://hansard.parliament.uk/pdf/commons/2019-02-07,https://hansard.parliament.uk/html/commons/2019-02-07/CommonsChamber,CommonsChamber
uk_1_07022019,https://hansard.parliament.uk/pdf/commons/2019-02-07,https://hansard.parliament.uk/html/commons/2019-02-07/WestminsterHall,WestminsterHall
uk_0_08022019,https://hansard.parliament.uk/pdf/commons/2019-02-08,https://hansard.parliament.uk/html/commons/2019-02-08/CommonsChamber,CommonsChamber
uk_0_11022019,https://hansard.parliament.uk/pdf/commons/2019-02-11,https://hansard.parliament.uk/html/commons/2019-02-11/CommonsChamber,CommonsChamber
uk_1_11022019,https://hansard.parliament.uk/pdf/commons/2019-02-11,https://hansard.parliament.uk/html/commons/2019-02-11/WestminsterHall,WestminsterHall
uk_0_12022019,https://hansard.parliament.uk/pdf/commons/2019-02-12,https://hansard.parliament.uk/html/commons/2019-02-12/CommonsChamber,CommonsChamber
uk_1_12022019,https://hansard.parliament.uk/pdf/commons/2019-02-12,https://hansard.parliament.uk/html/commons/2019-02-12/WestminsterHall,WestminsterHall
uk_0_13022019,https://hansard.parliament.uk/pdf/commons/2019-02-13,https://hansard.parliament.uk/html/commons/2019-02-13/CommonsChamber,CommonsChamber
uk_1_13022019,https://hansard.parliament.uk/pdf/commons/2019-02-13,https://hansard.parliament.uk/html/commons/2019-02-13/WestminsterHall,WestminsterHall
uk_0_14022019,https://hansard.parliament.uk/pdf/commons/2019-02-14,https://hansard.parliament.uk/html/commons/2019-02-14/CommonsChamber,CommonsChamber
uk_1_14022019,https://hansard.parliament.uk/pdf/commons/2019-02-14,https://hansard.parliament.uk/html/commons/2019-02-14/WestminsterHall,WestminsterHall
uk_0_18022019,https://hansard.parliament.uk/pdf/commons/2019-02-18,https://hansard.parliament.uk/html/commons/2019-02-18/CommonsChamber,CommonsChamber
uk_0_19022019,https://hansard.parliament.uk/pdf/commons/2019-02-19,https://hansard.parliament.uk/html/commons/2019-02-19/CommonsChamber,CommonsChamber
uk_1_19022019,https://hansard.parliament.uk/pdf/commons/2019-02-19,https://hansard.parliament.uk/html/commons/2019-02-19/WestminsterHall,WestminsterHall
uk_0_20022019,https://hansard.parliament.uk/pdf/commons/2019-02-20,https://hansard.parliament.uk/html/commons/2019-02-20/CommonsChamber,CommonsChamber
uk_1_20022019,https://hansard.parliament.uk/pdf/commons/2019-02-20,https://hansard.parliament.uk/html/commons/2019-02-20/WestminsterHall,WestminsterHall
uk_0_21022019,https://hansard.parliament.uk/pdf/commons/2019-02-21,https://hansard.parliament.uk/html/commons/2019-02-21/CommonsChamber,CommonsChamber
uk_1_21022019,https://hansard.parliament.uk/pdf/commons/2019-02-21,https://hansard.parliament.uk/html/commons/2019-02-21/WestminsterHall,WestminsterHall
uk_0_25022019,https://hansard.parliament.uk/pdf/commons/2019-02-25,https://hansard.parliament.uk/html/commons/2019-02-25/CommonsChamber,CommonsChamber
uk_1_25022019,https://hansard.parliament.uk/pdf/commons/2019-02-25,https://hansard.parliament.uk/html/commons/2019-02-25/WestminsterHall,WestminsterHall
uk_0_26022019,https://hansard.parliament.uk/pdf/commons/2019-02-26,https://hansard.parliament.uk/html/commons/2019-02-26/CommonsChamber,CommonsChamber
uk_1_26022019,https://hansard.parliament.uk/pdf/commons/2019-02-26,https://hansard.parliament.uk/html/commons/2019-02-26/WestminsterHall,WestminsterHall
uk_0_27022019,https://hansard.parliament.uk/pdf/commons/2019-02-27,https://hansard.parliament.uk/html/commons/2019-02-27/CommonsChamber,CommonsChamber
uk_1_27022019,https://hansard.parliament.uk/pdf/commons/2019-02-27,https://hansard.parliament.uk/html/commons/2019-02-27/WestminsterHall,WestminsterHall
uk_0_28022019,https://hansard.parliament.uk/pdf/commons/2019-02-28,https://hansard.parliament.uk/html/commons/2019-02-28/CommonsChamber,CommonsChamber
uk_1_28022019,https://hansard.parliament.uk/pdf/commons/2019-02-28,https://hansard.parliament.uk/html/commons/2019-02-28/WestminsterHall,WestminsterHall
uk_0_04032019,https://hansard.parliament.uk/pdf/commons/2019-03-04,https://hansard.parliament.uk/html/commons/2019-03-04/CommonsChamber,CommonsChamber
uk_1_04032019,https://hansard.parliament.uk/pdf/commons/2019-03-04,https://hansard.parliament.uk/html/commons/2019-03-04/WestminsterHall,WestminsterHall
uk_0_05032019,https://hansard.parliament.uk/pdf/commons/2019-03-05,https://hansard.parliament.uk/html/commons/2019-03-05/CommonsChamber,CommonsChamber
uk_1_05032019,https://hansard.parliament.uk/pdf/commons/2019-03-05,https://hansard.parliament.uk/html/commons/2019-03-05/WestminsterHall,WestminsterHall
uk_0_06032019,https://hansard.parliament.uk/pdf/commons/2019-03-06,https://hansard.parliament.uk/html/commons/2019-03-06/CommonsChamber,CommonsChamber
uk_1_06032019,https://hansard.parliament.uk/pdf/commons/2019-03-06,https://hansard.parliament.uk/html/commons/2019-03-06/WestminsterHall,WestminsterHall
uk_0_07032019,https://hansard.parliament.uk/pdf/commons/2019-03-07,https://hansard.parliament.uk/html/commons/2019-03-07/CommonsChamber,CommonsChamber
uk_1_07032019,https://hansard.parliament.uk/pdf/commons/2019-03-07,https://hansard.parliament.uk/html/commons/2019-03-07/WestminsterHall,WestminsterHall
uk_0_11032019,https://hansard.parliament.uk/pdf/commons/2019-03-11,https://hansard.parliament.uk/html/commons/2019-03-11/CommonsChamber,CommonsChamber
uk_1_11032019,https://hansard.parliament.uk/pdf/commons/2019-03-11,https://hansard.parliament.uk/html/commons/2019-03-11/WestminsterHall,WestminsterHall
uk_0_12032019,https://hansard.parliament.uk/pdf/commons/2019-03-12,https://hansard.parliament.uk/html/commons/2019-03-12/CommonsChamber,CommonsChamber
uk_1_12032019,https://hansard.parliament.uk/pdf/commons/2019-03-12,https://hansard.parliament.uk/html/commons/2019-03-12/WestminsterHall,WestminsterHall
uk_0_13032019,https://hansard.parliament.uk/pdf/commons/2019-03-13,https://hansard.parliament.uk/html/commons/2019-03-13/CommonsChamber,CommonsChamber
uk_1_13032019,https://hansard.parliament.uk/pdf/commons/2019-03-13,https://hansard.parliament.uk/html/commons/2019-03-13/WestminsterHall,WestminsterHall
uk_0_14032019,https://hansard.parliament.uk/pdf/commons/2019-03-14,https://hansard.parliament.uk/html/commons/2019-03-14/CommonsChamber,CommonsChamber
uk_1_14032019,https://hansard.parliament.uk/pdf/commons/2019-03-14,https://hansard.parliament.uk/html/commons/2019-03-14/WestminsterHall,WestminsterHall
uk_0_15032019,https://hansard.parliament.uk/pdf/commons/2019-03-15,https://hansard.parliament.uk/html/commons/2019-03-15/CommonsChamber,CommonsChamber
uk_0_18032019,https://hansard.parliament.uk/pdf/commons/2019-03-18,https://hansard.parliament.uk/html/commons/2019-03-18/CommonsChamber,CommonsChamber
uk_1_18032019,https://hansard.parliament.uk/pdf/commons/2019-03-18,https://hansard.parliament.uk/html/commons/2019-03-18/WestminsterHall,WestminsterHall
uk_0_19032019,https://hansard.parliament.uk/pdf/commons/2019-03-19,https://hansard.parliament.uk/html/commons/2019-03-19/CommonsChamber,CommonsChamber
uk_1_19032019,https://hansard.parliament.uk/pdf/commons/2019-03-19,https://hansard.parliament.uk/html/commons/2019-03-19/WestminsterHall,WestminsterHall
uk_0_20032019,https://hansard.parliament.uk/pdf/commons/2019-03-20,https://hansard.parliament.uk/html/commons/2019-03-20/CommonsChamber,CommonsChamber
uk_1_20032019,https://hansard.parliament.uk/pdf/commons/2019-03-20,https://hansard.parliament.uk/html/commons/2019-03-20/WestminsterHall,WestminsterHall
uk_0_21032019,https://hansard.parliament.uk/pdf/commons/2019-03-21,https://hansard.parliament.uk/html/commons/2019-03-21/CommonsChamber,CommonsChamber
uk_1_21032019,https://hansard.parliament.uk/pdf/commons/2019-03-21,https://hansard.parliament.uk/html/commons/2019-03-21/WestminsterHall,WestminsterHall
uk_0_22032019,https://hansard.parliament.uk/pdf/commons/2019-03-22,https://hansard.parliament.uk/html/commons/2019-03-22/CommonsChamber,CommonsChamber
uk_0_25032019,https://hansard.parliament.uk/pdf/commons/2019-03-25,https://hansard.parliament.uk/html/commons/2019-03-25/CommonsChamber,CommonsChamber
uk_1_25032019,https://hansard.parliament.uk/pdf/commons/2019-03-25,https://hansard.parliament.uk/html/commons/2019-03-25/WestminsterHall,WestminsterHall
uk_0_26032019,https://hansard.parliament.uk/pdf/commons/2019-03-26,https://hansard.parliament.uk/html/commons/2019-03-26/CommonsChamber,CommonsChamber
uk_1_26032019,https://hansard.parliament.uk/pdf/commons/2019-03-26,https://hansard.parliament.uk/html/commons/2019-03-26/WestminsterHall,WestminsterHall
uk_0_27032019,https://hansard.parliament.uk/pdf/commons/2019-03-27,https://hansard.parliament.uk/html/commons/2019-03-27/CommonsChamber,CommonsChamber
uk_1_27032019,https://hansard.parliament.uk/pdf/commons/2019-03-27,https://hansard.parliament.uk/html/commons/2019-03-27/WestminsterHall,WestminsterHall
uk_0_28032019,https://hansard.parliament.uk/pdf/commons/2019-03-28,https://hansard.parliament.uk/html/commons/2019-03-28/CommonsChamber,CommonsChamber
uk_1_28032019,https://hansard.parliament.uk/pdf/commons/2019-03-28,https://hansard.parliament.uk/html/commons/2019-03-28/WestminsterHall,WestminsterHall
uk_0_29032019,https://hansard.parliament.uk/pdf/commons/2019-03-29,https://hansard.parliament.uk/html/commons/2019-03-29/CommonsChamber,CommonsChamber
uk_0_01042019,https://hansard.parliament.uk/pdf/commons/2019-04-01,https://hansard.parliament.uk/html/commons/2019-04-01/CommonsChamber,CommonsChamber
uk_1_01042019,https://hansard.parliament.uk/pdf/commons/2019-04-01,https://hansard.parliament.uk/html/commons/2019-04-01/WestminsterHall,WestminsterHall
uk_0_02042019,https://hansard.parliament.uk/pdf/commons/2019-04-02,https://hansard.parliament.uk/html/commons/2019-04-02/CommonsChamber,CommonsChamber
uk_1_02042019,https://hansard.parliament.uk/pdf/commons/2019-04-02,https://hansard.parliament.uk/html/commons/2019-04-02/WestminsterHall,WestminsterHall
uk_0_03042019,https://hansard.parliament.uk/pdf/commons/2019-04-03,https://hansard.parliament.uk/html/commons/2019-04-03/CommonsChamber,CommonsChamber
uk_1_03042019,https://hansard.parliament.uk/pdf/commons/2019-04-03,https://hansard.parliament.uk/html/commons/2019-04-03/WestminsterHall,WestminsterHall
uk_0_04042019,https://hansard.parliament.uk/pdf/commons/2019-04-04,https://hansard.parliament.uk/html/commons/2019-04-04/CommonsChamber,CommonsChamber
uk_1_04042019,https://hansard.parliament.uk/pdf/commons/2019-04-04,https://hansard.parliament.uk/html/commons/2019-04-04/WestminsterHall,WestminsterHall
uk_0_08042019,https://hansard.parliament.uk/pdf/commons/2019-04-08,https://hansard.parliament.uk/html/commons/2019-04-08/CommonsChamber,CommonsChamber
uk_0_09042019,https://hansard.parliament.uk/pdf/commons/2019-04-09,https://hansard.parliament.uk/html/commons/2019-04-09/CommonsChamber,CommonsChamber
uk_1_09042019,https://hansard.parliament.uk/pdf/commons/2019-04-09,https://hansard.parliament.uk/html/commons/2019-04-09/WestminsterHall,WestminsterHall
uk_0_10042019,https://hansard.parliament.uk/pdf/commons/2019-04-10,https://hansard.parliament.uk/html/commons/2019-04-10/CommonsChamber,CommonsChamber
uk_1_10042019,https://hansard.parliament.uk/pdf/commons/2019-04-10,https://hansard.parliament.uk/html/commons/2019-04-10/WestminsterHall,WestminsterHall
uk_0_11042019,https://hansard.parliament.uk/pdf/commons/2019-04-11,https://hansard.parliament.uk/html/commons/2019-04-11/CommonsChamber,CommonsChamber
uk_1_11042019,https://hansard.parliament.uk/pdf/commons/2019-04-11,https://hansard.parliament.uk/html/commons/2019-04-11/WestminsterHall,WestminsterHall
uk_0_23042019,https://hansard.parliament.uk/pdf/commons/2019-04-23,https://hansard.parliament.uk/html/commons/2019-04-23/CommonsChamber,CommonsChamber
uk_1_23042019,https://hansard.parliament.uk/pdf/commons/2019-04-23,https://hansard.parliament.uk/html/commons/2019-04-23/WestminsterHall,WestminsterHall
uk_0_24042019,https://hansard.parliament.uk/pdf/commons/2019-04-24,https://hansard.parliament.uk/html/commons/2019-04-24/CommonsChamber,CommonsChamber
uk_1_24042019,https://hansard.parliament.uk/pdf/commons/2019-04-24,https://hansard.parliament.uk/html/commons/2019-04-24/WestminsterHall,WestminsterHall
uk_0_25042019,https://hansard.parliament.uk/pdf/commons/2019-04-25,https://hansard.parliament.uk/html/commons/2019-04-25/CommonsChamber,CommonsChamber
uk_1_25042019,https://hansard.parliament.uk/pdf/commons/2019-04-25,https://hansard.parliament.uk/html/commons/2019-04-25/WestminsterHall,WestminsterHall
uk_0_29042019,https://hansard.parliament.uk/pdf/commons/2019-04-29,https://hansard.parliament.uk/html/commons/2019-04-29/CommonsChamber,CommonsChamber
uk_1_29042019,https://hansard.parliament.uk/pdf/commons/2019-04-29,https://hansard.parliament.uk/html/commons/2019-04-29/WestminsterHall,WestminsterHall
uk_0_30042019,https://hansard.parliament.uk/pdf/commons/2019-04-30,https://hansard.parliament.uk/html/commons/2019-04-30/CommonsChamber,CommonsChamber
uk_1_30042019,https://hansard.parliament.uk/pdf/commons/2019-04-30,https://hansard.parliament.uk/html/commons/2019-04-30/WestminsterHall,WestminsterHall
uk_0_01052019,https://hansard.parliament.uk/pdf/commons/2019-05-01,https://hansard.parliament.uk/html/commons/2019-05-01/CommonsChamber,CommonsChamber
uk_1_01052019,https://hansard.parliament.uk/pdf/commons/2019-05-01,https://hansard.parliament.uk/html/commons/2019-05-01/WestminsterHall,WestminsterHall
uk_0_02052019,https://hansard.parliament.uk/pdf/commons/2019-05-02,https://hansard.parliament.uk/html/commons/2019-05-02/CommonsChamber,CommonsChamber
uk_1_02052019,https://hansard.parliament.uk/pdf/commons/2019-05-02,https://hansard.parliament.uk/html/commons/2019-05-02/WestminsterHall,WestminsterHall
uk_0_07052019,https://hansard.parliament.uk/pdf/commons/2019-05-07,https://hansard.parliament.uk/html/commons/2019-05-07/CommonsChamber,CommonsChamber
uk_1_07052019,https://hansard.parliament.uk/pdf/commons/2019-05-07,https://hansard.parliament.uk/html/commons/2019-05-07/WestminsterHall,WestminsterHall
uk_0_08052019,https://hansard.parliament.uk/pdf/commons/2019-05-08,https://hansard.parliament.uk/html/commons/2019-05-08/CommonsChamber,CommonsChamber
uk_1_08052019,https://hansard.parliament.uk/pdf/commons/2019-05-08,https://hansard.parliament.uk/html/commons/2019-05-08/WestminsterHall,WestminsterHall
uk_0_09052019,https://hansard.parliament.uk/pdf/commons/2019-05-09,https://hansard.parliament.uk/html/commons/2019-05-09/CommonsChamber,CommonsChamber
uk_1_09052019,https://hansard.parliament.uk/pdf/commons/2019-05-09,https://hansard.parliament.uk/html/commons/2019-05-09/WestminsterHall,WestminsterHall
