video_id,mp3_link,docx_link,doc_link
11_170_24112009,https://parlament.mt/Audio/11thleg/Plenary/Plenary 170 24-11-2009 1600hrs.mp3,,https://parlament.mt/media/36127/20091124_170d_par.doc
11_171_25112009,https://parlament.mt/Audio/11thleg/Plenary/Plenary 171 25-11-2009 0900hrs.mp3,,https://parlament.mt/media/36123/20091125_171d_par.doc
11_172_30112009,https://parlament.mt/Audio/11thleg/Plenary/Plenary 172 30-11-2009 1800hrs.mp3,,https://parlament.mt/media/36119/20091130_172d_par.doc
11_173_01122009,https://parlament.mt/Audio/11thleg/Plenary/Plenary 173 01-12-2009 1800hrs.mp3,,https://parlament.mt/media/36115/20091201_173d_par.doc
11_174_02122009,https://parlament.mt/Audio/11thleg/Plenary/Plenary 174 02-12-2009 1800hrs.mp3,,https://parlament.mt/media/36111/20091202_174d_par.doc
11_175_07122009,https://parlament.mt/Audio/11thleg/Plenary/Plenary 175 07-12-2009 1800hrs.mp3,,https://parlament.mt/media/36107/20091207_175d_par.doc
11_176_09122009,https://parlament.mt/Audio/11thleg/Plenary/Plenary 176 09-12-2009 1800hrs.mp3,,https://parlament.mt/media/36103/20091209_176d_par.doc
11_177_14122009,https://parlament.mt/Audio/11thleg/Plenary/Plenary 177 14-12-2009 1800hrs.mp3,,https://parlament.mt/media/36099/20091214_177d_par.doc
11_178_11012010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 178 11-01-2010 1800hrs.mp3,,https://parlament.mt/media/36095/20100111_178d_par.doc
11_179_12012010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 179 12-01-2010 1800hrs.mp3,,https://parlament.mt/media/36091/20100112_179d_par.doc
11_180_13012010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 180 13-01-2010 1800hrs.mp3,,https://parlament.mt/media/36087/20100113_180d_par.doc
11_181_18012010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 181 18-01-2010 1800hrs.mp3,,https://parlament.mt/media/36083/20100118_181d_par.doc
11_182_19012010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 182 19-01-2010 1800hrs.mp3,,https://parlament.mt/media/36079/20100119_182d_par.doc
11_183_20012010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 183 20-01-2010 1800hrs.mp3,,https://parlament.mt/media/36075/20100120_183d_par.doc
11_184_25012010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 184 25-01-2010 1800hrs.mp3,,https://parlament.mt/media/36071/20100125_184d_par.doc
11_185_26012010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 185 26-01-2010 1800hrs.mp3,,https://parlament.mt/media/36067/20100126_185d_par.doc
11_186_27012010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 186 27-01-2010 1800hrs.mp3,,https://parlament.mt/media/36063/20100127_186d_par.doc
11_187_01022010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 187 01-02-2010 1800hrs.mp3,,https://parlament.mt/media/36059/20100201_187d_par.doc
11_188_02022010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 188 02-02-2010 1800hrs.mp3,,https://parlament.mt/media/36055/20100202_188d_par.doc
11_189_03022010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 189 03-02-2010 1800hrs.mp3,,https://parlament.mt/media/35985/20100203_189d_par.doc
11_190_08022010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 190 08-02-2010 1800hrs.mp3,,https://parlament.mt/media/36051/20100208_190d_par.doc
11_191_09022010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 191 09-02-2010 1800hrs.mp3,,https://parlament.mt/media/36047/20100209_191d_par.doc
11_192_01032010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 192 01-03-2010 1800hrs.mp3,,https://parlament.mt/media/36043/20100301_192d_par.doc
11_193_02032010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 193 02-03-2010 1800hrs.mp3,,https://parlament.mt/media/36039/20100302_193d_par.doc
11_194_03032010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 194 03-03-2010 0900hrs.mp3,,https://parlament.mt/media/36035/20100303_194d_par.doc
11_195_03032010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 195 03-03-2010 1800hrs.mp3,,https://parlament.mt/media/36031/20100303_195d_par.doc
11_196_08032010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 196 08-03-2010 1800hrs.mp3,,https://parlament.mt/media/36027/20100308_196d_par.doc
11_197_09032010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 197 09-03-2010 1800hrs.mp3,,https://parlament.mt/media/36023/20100309_197d_par.doc
11_198_10032010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 198 10-03-2010 1800hrs.mp3,,https://parlament.mt/media/36019/20100310_198d_par.doc
11_199_15032010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 199 15-03-2010 1800hrs.mp3,,https://parlament.mt/media/36015/20100315_199d_par.doc
11_200_16032010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 200 16-03-2010 1800hrs.mp3,,https://parlament.mt/media/36011/20100316_200d_par.doc
11_201_17032010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 201 17-03-2010 1800hrs.mp3,,https://parlament.mt/media/36007/20100317_201d_par.doc
11_202_20032010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 202 20-03-2010 0900hrs.mp3,,https://parlament.mt/media/36004/20100320_202d_par.doc
11_203_22032010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 203 22-03-2010 1800hrs.mp3,,https://parlament.mt/media/36000/20100322_203d_par.doc
11_204_23032010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 204 23-03-2010 1800hrs.mp3,,https://parlament.mt/media/35997/20100323_204d_par.doc
11_205_24032010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 205 24-03-2010 1800hrs.mp3,,https://parlament.mt/media/35993/20100324_205d_par.doc
11_206_19042010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 206 19-04-2010 1800hrs.mp3,,https://parlament.mt/media/35989/20100419_206d_par.doc
11_207_20042010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 207 20-04-2010 1800hrs.mp3,,https://parlament.mt/media/35981/20100420_207d_par.doc
11_208_21042010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 208 21-04-2010 1800hrs.mp3,,https://parlament.mt/media/35977/20100421_208d_par.doc
11_209_26042010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 209 26-04-2010 1800hrs.mp3,,https://parlament.mt/media/35973/20100426_209d_par.doc
11_210_27042010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 210 27-04-2010 1800hrs.mp3,,https://parlament.mt/media/35969/20100427_210d_par.doc
11_211_28042010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 211 28-04-2010 1800hrs.mp3,,https://parlament.mt/media/35965/20100428_211d_par.doc
11_212_29042010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 212 29-04-2010 1800hrs.mp3,,https://parlament.mt/media/35962/20100429_212d_par.doc
11_213_03052010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 213 03-05-2010 1800hrs.mp3,,https://parlament.mt/media/35958/20100503_213d_par.doc
11_214_04052010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 214 04-05-2010 1800hrs.mp3,,https://parlament.mt/media/35954/20100504_214d_par.doc
11_215_05052010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 215 05-05-2010 1800hrs.mp3,,https://parlament.mt/media/35950/20100505_215d_par.doc
11_216_06052010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 216 06-05-2010 0900hrs.mp3,,https://parlament.mt/media/35947/20100506_216d_par.doc
11_217_06052010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 217 06-05-2010 1800hrs.mp3,,https://parlament.mt/media/35944/20100506_217d_par.doc
11_218_10052010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 218 10-05-2010 1800hrs.mp3,,https://parlament.mt/media/35940/20100510_218d_par.doc
11_219_11052010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 219 11-05-2010 1800hrs.mp3,,https://parlament.mt/media/35936/20100511_219d_par.doc
11_220_12052010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 220 12-05-2010 1800hrs.mp3,,https://parlament.mt/media/35932/20100512_220d_par.doc
11_221_17052010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 221 17-05-2010 1800hrs.mp3,,https://parlament.mt/media/35928/20100517_221d_par.doc
11_222_18052010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 222 18-05-2010 0930hrs.mp3,,https://parlament.mt/media/129289/20100518_222d_par.pdf
11_223_18052010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 223 18-05-2010 1800hrs.mp3,,https://parlament.mt/media/35921/20100518_223d_par.doc
11_224_19052010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 224 19-05-2010 1000hrs.mp3,,https://parlament.mt/media/35917/20100519_224d_par.doc
11_225_24052010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 225 24-05-2010 1800hrs.mp3,,https://parlament.mt/media/35913/20100524_225d_par.doc
11_226_25052010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 226 25-05-2010 1000hrs.mp3,,https://parlament.mt/media/35909/20100525_226d_par.doc
11_227_25052010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 227 25-05-2010 1800hrs.mp3,,https://parlament.mt/media/35905/20100525_227d_par.doc
11_228_26052010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 228 26-05-2010 1800hrs.mp3,,https://parlament.mt/media/35901/20100526_228d_par.doc
11_229_31052010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 229 31-05-2010 1800hrs.mp3,,https://parlament.mt/media/35897/20100531_229d_par.doc
11_230_01062010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 230 01-06-2010 1000hrs.mp3,,https://parlament.mt/media/35893/20100601_230d_par.doc
11_231_01062010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 231 01-06-2010 1800hrs.mp3,,https://parlament.mt/media/35889/20100601_231d_par.doc
11_232_02062010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 232 02-06-2010 1000hrs.mp3,,https://parlament.mt/media/35885/20100602_232d_par.doc
11_233_08062010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 233 08-06-2010 0900hrs.mp3,,https://parlament.mt/media/35881/20100608_233d_par.doc
11_234_08062010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 234 08-06-2010 1800hrs.mp3,,https://parlament.mt/media/35877/20100608_234d_par.doc
11_235_09062010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 235 09-06-2010 1000hrs.mp3,,https://parlament.mt/media/35873/20100609_235d_par.doc
11_236_14062010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 236 14-06-2010 1803hrs.mp3,,https://parlament.mt/media/35869/20100614_236d_par.doc
11_237_15062010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 237 15-06-2010 0900hrs.mp3,,https://parlament.mt/media/35865/20100615_237d_par.doc
11_238_15062010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 238 15-06-2010 1803hrs.mp3,,https://parlament.mt/media/35861/20100615_238d_par.doc
11_239_16062010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 239 16-06-2010 1000hrs.mp3,,https://parlament.mt/media/35857/20100616_239d_par.doc
11_240_21062010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 240 21-06-2010 1800hrs.mp3,,https://parlament.mt/media/35853/20100621_240d_par.doc
11_241_22062010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 241 22-06-2010 0900hrs.mp3,,https://parlament.mt/media/35849/20100622_241d_par.doc
11_242_22062010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 242 22-06-2010 1800hrs.mp3,,https://parlament.mt/media/35845/20100622_242d_par.doc
11_243_23062010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 243 23-06-2010 0900hrs.mp3,,https://parlament.mt/media/35841/20100623_243d_par.doc
11_244_23062010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 244 23-06-2010 1800hrs.mp3,,https://parlament.mt/media/35837/20100623_244d_par.doc
11_245_24062010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 245 24-06-2010 0900hrs.mp3,,https://parlament.mt/media/35834/20100624_245d_par.doc
11_246_25062010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 246 25-06-2010 0900hrs.mp3,,https://parlament.mt/media/35831/20100625_246d_par.doc
11_247_28062010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 247 25-06-2010 1800hrs.mp3,,https://parlament.mt/media/35828/20100625_247d_par.doc
11_248_28062010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 248 28-06-2010 1700hrs.mp3,,https://parlament.mt/media/35824/20100628_248d_par.doc
11_249_30062010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 249 30-06-2010 1100hrs.mp3,,https://parlament.mt/media/35820/20100630_249d_par.doc
11_250_05072010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 250 05-07-2010 1800hrs.mp3,,https://parlament.mt/media/35816/20100705_250d_par.doc
11_251_06072010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 251 06-07-2010 1800hrs.mp3,,https://parlament.mt/media/35813/20100706_251d_par.doc
11_252_07072010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 252 07-07-2010 0900hrs.mp3,,https://parlament.mt/media/35809/20100707_252d_par.doc
11_253_12072010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 253 12-07-2010 1800hrs.mp3,,https://parlament.mt/media/35805/20100712_253d_par.doc
11_254_13072010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 254 13-07-2010 1800hrs.mp3,,https://parlament.mt/media/35801/20100713_254d_par.doc
11_255_14072010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 255 14-07-2010 0900hrs.mp3,,https://parlament.mt/media/35797/20100714_255d_par.doc
11_256_29092010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 256 29-09-2010 1800hrs.mp3,,https://parlament.mt/media/35793/20100929_256d_par.doc
11_257_04102010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 257 04-10-2010 1800hrs.mp3,,https://parlament.mt/media/35789/20101004_257d_par.doc
11_258_05102010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 258 05-10-2010 1800hrs.mp3,,https://parlament.mt/media/35785/20101005_258d_par.doc
11_259_06102010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 259 06-10-2010 1800hrs.mp3,,https://parlament.mt/media/35781/20101006_259d_par.doc
11_260_11102010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 260 11-10-2010 1800hrs.mp3,,https://parlament.mt/media/35777/20101011_260d_par.doc
11_261_12102010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 261 12-10-2010 1800hrs.mp3,,https://parlament.mt/media/35773/20101012_261d_par.doc
11_262_13102010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 262 13-10-2010 1800hrs.mp3,,https://parlament.mt/media/35769/20101013_262d_par.doc
11_263_18102010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 263 18-10-2010 1800hrs.mp3,,https://parlament.mt/media/35765/20101018_263d_par.doc
11_264_19102010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 264 19-10-2010 1800hrs.mp3,,https://parlament.mt/media/35761/20101019_264d_par.doc
11_265_20102010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 265 20-10-2010 1800hrs.mp3,,https://parlament.mt/media/35757/20101020_265d_par.doc
11_266_25102010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 266 25-10-2010 1800hrs.mp3,,https://parlament.mt/media/35753/20101025_266d_par.doc
11_267_26102010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 267 26-10-2010 1800hrs.mp3,,https://parlament.mt/media/35749/20101026_267d_par.doc
11_268_27102010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 268 27-10-2010 1800hrs.mp3,,https://parlament.mt/media/35745/20101027_268d_par.doc
11_269_01112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 269 01-11-2010 1800hrs.mp3,,https://parlament.mt/media/35741/20101101_269d_par.doc
11_270_02112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 270 02-11-2010 1800hrs.mp3,,https://parlament.mt/media/35737/20101102_270d_par.doc
11_271_03112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 271 03-11-2010 1800hrs.mp3,,https://parlament.mt/media/35733/20101103_271d_par.doc
11_272_04112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 272 04-11-2010 0900hrs.mp3,,https://parlament.mt/media/35729/20101104_272d_par.doc
11_273_04112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 273 04-11-2010 1730hrs.mp3,,https://parlament.mt/media/35725/20101104_273d_par.doc
11_274_05112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 274 05-11-2010 0900hrs.mp3,,https://parlament.mt/media/35721/20101105_274d_par.doc
11_275_05112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 275 05-11-2010 1700hrs.mp3,,https://parlament.mt/media/35717/20101105_275d_par.doc
11_276_06112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 276 06-11-2010 0900hrs.mp3,,https://parlament.mt/media/35713/20101106_276d_par.doc
11_277_08112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 277 08-11-2010 0900hrs.mp3,,https://parlament.mt/media/35709/20101108_277d_par.doc
11_278_08112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 278 08-11-2010 1600hrs.mp3,,https://parlament.mt/media/35705/20101108_278d_par.doc
11_279_09112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 279 09-11-2010 0900hrs.mp3,,https://parlament.mt/media/35701/20101109_279d_par.doc
11_280_09112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 280 09-11-2010 1700hrs.mp3,,https://parlament.mt/media/35697/20101109_280d_par.doc
11_281_10112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 281 10-11-2010 0900hrs.mp3,,https://parlament.mt/media/35693/20101110_281d_par.doc
11_282_10112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 282 10-11-2010 1500hrs.mp3,,https://parlament.mt/media/35689/20101110_282d_par.doc
11_283_11112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 283 11-11-2010 0900hrs.mp3,,https://parlament.mt/media/35685/20101111_283d_par.doc
11_284_15112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 284 15-11-2010 1800hrs.mp3,,https://parlament.mt/media/35681/20101115_284d_par.doc
11_285_16112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 285 16-11-2010 1800hrs.mp3,,https://parlament.mt/media/35677/20101116_285d_par.doc
11_286_17112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 286 17-11-2010 1800hrs.mp3,,https://parlament.mt/media/35673/20101117_286d_par.doc
11_287_22112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 287 22-11-2010 1800hrs.mp3,,https://parlament.mt/media/35669/20101122_287d_par.doc
11_288_23112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 288 23-11-2010 1800hrs.mp3,,https://parlament.mt/media/35665/20101123_288d_par.doc
11_289_24112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 289 24-11-2010 1800hrs.mp3,,https://parlament.mt/media/35661/20101124_289d_par.doc
11_290_29112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 290 29-11-2010 1800hrs.mp3,,https://parlament.mt/media/35657/20101129_290d_par.doc
11_291_30112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 291 30-11-2010 1800hrs.mp3,,https://parlament.mt/media/35653/20101130_291d_par.doc
11_292_01122010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 292 01-12-2010 1800hrs.mp3,,https://parlament.mt/media/35649/20101201_292d_par.doc
11_293_06122010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 293 06-12-2010 1630hrs.mp3,,https://parlament.mt/media/35645/20101206_293d_par.doc
11_294_07122010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 294 07-12-2010 1800hrs.mp3,,https://parlament.mt/media/35641/20101207_294d_par.doc
11_295_14122010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 295 14-12-2010 0900hrs.mp3,,https://parlament.mt/media/35637/20101214_295d_par.doc
11_296_10012011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 296 10-01-2011 0900hrs.mp3,,https://parlament.mt/media/35633/20110110_296d_par.doc
11_297_10012011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 297 10-01-2011 1800hrs.mp3,,https://parlament.mt/media/35629/20110110_297d_par.doc
11_298_11012011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 298 11-01-2011 0900hrs.mp3,,https://parlament.mt/media/35625/20110111_298d_par.doc
