video_id,mp3_link
11_254_13072010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 254 13-07-2010 1800hrs.mp3
11_255_14072010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 255 14-07-2010 0900hrs.mp3
11_256_29092010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 256 29-09-2010 1800hrs.mp3
11_257_04102010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 257 04-10-2010 1800hrs.mp3
11_258_05102010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 258 05-10-2010 1800hrs.mp3
11_259_06102010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 259 06-10-2010 1800hrs.mp3
11_260_11102010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 260 11-10-2010 1800hrs.mp3
11_261_12102010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 261 12-10-2010 1800hrs.mp3
11_262_13102010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 262 13-10-2010 1800hrs.mp3
11_263_18102010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 263 18-10-2010 1800hrs.mp3
11_264_19102010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 264 19-10-2010 1800hrs.mp3
11_265_20102010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 265 20-10-2010 1800hrs.mp3
11_266_25102010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 266 25-10-2010 1800hrs.mp3
11_267_26102010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 267 26-10-2010 1800hrs.mp3
11_268_27102010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 268 27-10-2010 1800hrs.mp3
11_269_01112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 269 01-11-2010 1800hrs.mp3
11_270_02112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 270 02-11-2010 1800hrs.mp3
11_271_03112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 271 03-11-2010 1800hrs.mp3
11_272_04112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 272 04-11-2010 0900hrs.mp3
11_273_04112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 273 04-11-2010 1730hrs.mp3
11_274_05112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 274 05-11-2010 0900hrs.mp3
11_275_05112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 275 05-11-2010 1700hrs.mp3
11_276_06112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 276 06-11-2010 0900hrs.mp3
11_277_08112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 277 08-11-2010 0900hrs.mp3
11_278_08112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 278 08-11-2010 1600hrs.mp3
11_279_09112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 279 09-11-2010 0900hrs.mp3
11_280_09112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 280 09-11-2010 1700hrs.mp3
11_281_10112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 281 10-11-2010 0900hrs.mp3
11_282_10112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 282 10-11-2010 1500hrs.mp3
11_283_11112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 283 11-11-2010 0900hrs.mp3
11_284_15112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 284 15-11-2010 1800hrs.mp3
11_285_16112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 285 16-11-2010 1800hrs.mp3
11_286_17112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 286 17-11-2010 1800hrs.mp3
11_287_22112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 287 22-11-2010 1800hrs.mp3
11_288_23112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 288 23-11-2010 1800hrs.mp3
11_289_24112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 289 24-11-2010 1800hrs.mp3
11_290_29112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 290 29-11-2010 1800hrs.mp3
11_291_30112010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 291 30-11-2010 1800hrs.mp3
11_292_01122010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 292 01-12-2010 1800hrs.mp3
11_293_06122010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 293 06-12-2010 1630hrs.mp3
11_294_07122010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 294 07-12-2010 1800hrs.mp3
11_295_14122010,https://parlament.mt/Audio/11thleg/Plenary/Plenary 295 14-12-2010 0900hrs.mp3
11_296_10012011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 296 10-01-2011 0900hrs.mp3
11_297_10012011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 297 10-01-2011 1800hrs.mp3
11_298_11012011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 298 11-01-2011 0900hrs.mp3
11_299_11012011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 299 11-01-2011 1800hrs.mp3
11_300_12012011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 300 12-01-2011 1800hrs.mp3
11_301_17012011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 301 17-01-2011 1800hrs.mp3
11_302_18012011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 302 18-01-2011 1800hrs.mp3
11_303_19012011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 303 19-01-2011 1800hrs.mp3
11_304_24012011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 304 24-01-2011 1800hrs.mp3
11_305_25012011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 305 25-01-2011 1800hrs.mp3
11_306_26012011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 306 26-01-2011 1800hrs.mp3
11_307_31012011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 307 31-01-2011 1800hrs.mp3
11_308_01022011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 308 01-02-2011 1800hrs.mp3
11_309_02022011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 309 02-02-2011 1800hrs.mp3
11_310_07022011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 310 07-02-2011 1800hrs.mp3
11_311_08022011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 311 08-02-2011 1800hrs.mp3
11_312_09022011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 312 09-02-2011 1800hrs.mp3
11_313_14022011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 313 14-02-2011 1800hrs.mp3
11_314_15022011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 314 15-02-2011 1800hrs.mp3
11_315_16022011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 315 16-02-2011 0930hrs.mp3
11_316_21022011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 316 21-02-2011 1800hrs.mp3
11_317_22022011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 317 22-02-2011 1800hrs.mp3
11_318_23022011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 318 23-02-2011 1800hrs.mp3
11_319_28022011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 319 28-02-2011 1800hrs.mp3
11_320_01032011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 320 01-03-2011 1800hrs.mp3
11_321_02032011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 321 02-03-2011 1800hrs.mp3
11_322_07032011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 322 07-03-2011 1800hrs.mp3
11_323_08032011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 323 08-03-2011 1800hrs.mp3
11_324_09032011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 324 09-03-2011 1800hrs.mp3
11_325_14032011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 325 14-03-2011 1800hrs.mp3
11_326_15032011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 326 15-03-2011 0900hrs.mp3
11_327_15032011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 327 15-03-2011 1800hrs.mp3
11_328_16032011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 328 16-03-2011 0900hrs.mp3
11_329_21032011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 329 21-03-2011 1800hrs.mp3
11_330_22032011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 330 22-03-2011 1800hrs.mp3
11_331_23032011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 331 23-03-2011 1800hrs.mp3
11_332_28032011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 332 28-03-2011 1800hrs.mp3
11_333_29032011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 333 29-03-2011 1800hrs.mp3
11_334_04042011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 334 04-04-2011 1800hrs.mp3
11_335_05042011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 335 05-04-2011 1800hrs.mp3
11_336_06042011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 336 06-04-2011 1800hrs.mp3
11_337_11042011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 337 11-04-2011 1800hrs.mp3
11_338_12042011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 338 12-04-2011 1800hrs.mp3
11_339_13042011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 339 13-04-2011 1800hrs.mp3
11_340_02052011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 340 02-05-2011 1800hrs.mp3
11_341_03052011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 341 03-05-2011 1800hrs.mp3
11_342_04052011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 342 04-05-2011 1800hrs.mp3
11_343_09052011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 343 09-05-2011 1800hrs.mp3
11_344_10052011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 344 10-05-2011 1800hrs.mp3
11_345_11052011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 345 11-05-2011 1800hrs.mp3
11_346_16052011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 346 16-05-2011 1800hrs.mp3
11_347_17052011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 347 17-05-2011 1800hrs.mp3
11_348_18052011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 348 18-05-2011 1800hrs.mp3
11_349_23052011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 349 23-05-2011 1800hrs.mp3
11_350_24052011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 350 24-05-2011 1800hrs.mp3
11_351_30052011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 351 30-05-2011 1000hrs.mp3
11_352_30052011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 352 30-05-2011 1800hrs.mp3
11_353_31052011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 353 31-05-2011 1000hrs.mp3
11_354_31052011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 354 31-05-2011 1800hrs.mp3
11_355_01062011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 355 01-06-2011 1000hrs.mp3
11_356_01062011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 356 01-06-2011 1800hrs.mp3
11_357_02062011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 357 02-06-2011 1000hrs.mp3
11_358_02062011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 358 02-06-2011 1800hrs.mp3
11_359_06062011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 359 06-06-2011 1800hrs.mp3
11_360_08062011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 360 08-06-2011 1800hrs.mp3
11_361_10062011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 361 10-06-2011 1800hrs.mp3
11_362_11062011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 362 11-06-2011 1000hrs.mp3
11_363_13062011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 363 13-06-2011 1000hrs.mp3
11_364_13062011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 364 13-06-2011 1800hrs.mp3
11_365_14062011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 365 14-06-2011 1800hrs.mp3
11_366_15062011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 366 15-06-2011 1800hrs.mp3
11_367_16062011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 367 16-06-2011 1830hrs.mp3
11_368_20062011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 368 20-06-2011 1000hrs.mp3
11_369_20062011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 369 20-06-2011 1800hrs.mp3
11_370_21062011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 370 21-06-2011 1000hrs.mp3
11_371_21062011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 371 21-06-2011 1800hrs.mp3
11_372_27062011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 372 27-06-2011 1000hrs.mp3
11_373_27062011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 373 27-06-2011 1800hrs.mp3
11_374_28062011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 374 28-06-2011 1000hrs.mp3
11_375_28062011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 375 28-06-2011 1800hrs.mp3
11_376_04072011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 376 04-07-2011 1730hrs.mp3
11_377_05072011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 377 05-07-2011 1700hrs.mp3
11_378_06072011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 378 06-07-2011 1800hrs.mp3
11_379_07072011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 379 07-07-2011 1800hrs.mp3
11_380_08072011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 380 08-07-2011 1700hrs.mp3
11_381_11072011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 381 11-07-2011 1630hrs.mp3
11_382_12072011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 382 12-07-2011 1800hrs.mp3
11_383_13072011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 383 13-07-2011 0900hrs.mp3
11_384_19072011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 384 19-07-2011 1800hrs.mp3
11_385_25072011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 385 25-07-2011 0900hrs.mp3
11_386_25072011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 386 25-07-2011 1030hrs.mp3
11_387_03102011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 387 03-10-2011 1800hrs.mp3
11_388_04102011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 388 04-10-2011 1800hrs.mp3
11_389_05102011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 389 05-10-2011 1800hrs.mp3
11_390_10102011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 390 10-10-2011 1800hrs.mp3
11_391_11102011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 391 11-10-2011 1800hrs.mp3
11_392_12102011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 392 12-10-2011 1800hrs.mp3
11_393_17102011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 393 17-10-2011 1800hrs.mp3
11_394_18102011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 394 18-10-2011 1800hrs.mp3
11_395_19102011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 395 19-10-2011 1800hrs.mp3
11_396_24102011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 396 24-10-2011 1800hrs.mp3
11_397_25102011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 397 25-10-2011 1800hrs.mp3
11_398_26102011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 398 26-10-2011 1800hrs.mp3
11_399_31102011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 399 31-10-2011 1730hrs.mp3
11_400_01112011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 400 01-11-2011 1800hrs.mp3
11_401_02112011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 401 02-11-2011 1800hrs.mp3
11_402_04112011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 402 04-11-2011 0900hrs.mp3
11_403_04112011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 403 04-11-2011 2021hrs.mp3
11_404_07112011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 404 07-11-2011 1800hrs.mp3
11_405_08112011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 405 08-11-2011 1800hrs.mp3
11_406_09112011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 406 09-11-2011 1800hrs.mp3
11_407_14112011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 407 14-11-2011 1800hrs.mp3
11_408_15112011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 408 15-11-2011 1800hrs.mp3
11_409_16112011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 409 16-11-2011 1800hrs.mp3
11_410_21112011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 410 21-11-2011 1800hrs.mp3
11_411_22112011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 411 22-11-2011 1800hrs.mp3
11_412_23112011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 412 23-11-2011 1800hrs.mp3
11_413_28112011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 413 28-11-2011 0900hrs.mp3
11_414_28112011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 414 28-11-2011 1800hrs.mp3
11_415_29112011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 415 29-11-2011 0900hrs.mp3
11_416_29112011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 416 29-11-2011 1800hrs.mp3
11_417_30112011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 417 30-11-2011 0900hrs.mp3
11_418_30112011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 418 30-11-2011 1730hrs.mp3
11_419_01122011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 419 01-12-2011 0900hrs.mp3
11_420_01122011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 420 01-12-2011 1700hrs.mp3
11_421_02122011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 421 02-12-2011 0900hrs.mp3
11_422_02122011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 422 02-12-2011 1800hrs.mp3
11_423_03122011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 423 03-12-2011 0901hrs.mp3
11_424_05122011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 424 05-12-2011 0900hrs.mp3
11_425_05122011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 425 05-12-2011 1800hrs.mp3
11_426_06122011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 426 06-12-2011 0900hrs.mp3
11_427_06122011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 427 06-12-2011 1800hrs.mp3
11_428_07122011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 428 07-12-2011 0900hrs.mp3
11_429_07122011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 429 07-12-2011 1600hrs.mp3
11_430_09122011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 430 09-12-2011 0900hrs.mp3
11_431_09122011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 431 09-12-2011 1830hrs.mp3
11_432_10122011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 432 10-12-2011 0900hrs.mp3
11_433_12122011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 433 12-12-2011 0900hrs.mp3
11_434_12122011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 434 12-12-2011 1530hrs.mp3
11_435_14122011,https://parlament.mt/Audio/11thleg/Plenary/Plenary 435 14-12-2011 0900hrs.mp3
11_436_18012012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 436 18-01-2012 1800hrs.mp3
11_437_23012012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 437 23-01-2012 1800hrs.mp3
11_438_24012012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 438 24-01-2012 1800hrs.mp3
11_439_25012012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 439 25-01-2012 1800hrs.mp3
11_440_26012012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 440 26-01-2012 0900hrs.mp3
11_441_01022012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 441 01-02-2012 1800hrs.mp3
11_442_06022012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 442 06-02-2012 1800hrs.mp3
11_443_07022012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 443 07-02-2012 1800hrs.mp3
11_444_13022012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 444 13-02-2012 1800hrs.mp3
11_445_14022012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 445 14-02-2012 1800hrs.mp3
11_446_15022012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 446 15-02-2012 1800hrs.mp3
11_447_20022012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 447 20-02-2012 1800hrs.mp3
11_448_21022012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 448 21-02-2012 1800hrs.mp3
11_449_22022012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 449 22-02-2012 1800hrs.mp3
11_450_27022012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 450 27-02-2012 1800hrs.mp3
11_451_28022012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 451 28-02-2012 1800hrs.mp3
11_452_29022012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 452 29-02-2012 1800hrs.mp3
11_453_05032012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 453 05-03-2012 1800hrs.mp3
11_454_06032012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 454 06-03-2012 1745hrs.mp3
11_455_07032012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 455 07-03-2012 1800hrs.mp3
11_456_13032012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 456 13-03-2012 1800hrs.mp3
11_457_14032012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 457 14-03-2012 1800hrs.mp3
11_458_20032012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 458 20-03-2012 1800hrs.mp3
11_459_21032012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 459 21-03-2012 1800hrs.mp3
11_460_26032012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 460 26-03-2012 1800hrs.mp3
11_461_27032012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 461 27-03-2012 1800hrs.mp3
11_462_28032012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 462 28-03-2012 1800hrs.mp3
11_463_23042012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 463 23-04-2012 1800hrs.mp3
11_464_25042012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 464 25-04-2012 0900hrs.mp3
11_465_25042012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 465 25-04-2012 1800hrs.mp3
11_466_30042012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 466 30-04-2012 1800hrs.mp3
11_467_02052012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 467 02-05-2012 1800hrs.mp3
11_468_07052012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 468 07-05-2012 1800hrs.mp3
11_469_08052012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 469 08-05-2012 1800hrs.mp3
11_470_09052012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 470 09-05-2012 0900hrs.mp3
11_471_09052012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 471 09-05-2012 1800hrs.mp3
11_472_14052012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 472 14-05-2012 1800hrs.mp3
11_473_15052012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 473 15-05-2012 1800hrs.mp3
11_474_16052012,https://parlament.mt/Audio/11thleg/Plenary/Plenary 474 16-05-2012 1800hrs.mp3
